01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
01,"op"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
02,"in"
03,"op"
03,"op"
03,"op"
03,"op"
03,"op"
03,"op"
03,"op"
03,"op"
03,"op"
03,"op"
03,"op"
04,"om"
04,"om"
04,"om"
04,"om"
04,"om"
04,"om"
04,"om"
04,"om"
04,"om"
04,"om"
04,"op"
05,"op"
05,"op"
05,"op"
05,"op"
05,"op"
05,"op"
05,"op"
05,"op"
05,"op"
05,"op"
05,"op"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
06,"naast"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"op"
07,"tegen"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
08,"op"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
09,"aan"
10,"aan"
10,"aan"
10,"om"
10,"om"
10,"om"
10,"om"
10,"om"
10,"om"
10,"om"
10,"om"
10,"om"
10,"om"
10,"om"
11,"in"
11,"in"
11,"in"
11,"op"
11,"op"
11,"op"
11,"op"
11,"op"
11,"op"
11,"op"
11,"over"
11,"over"
12,"aan"
12,"om"
12,"op"
12,"op"
12,"op"
12,"op"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
13,"boven"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
14,"in"
15,"om"
15,"om"
15,"om"
15,"om"
15,"om"
15,"om"
15,"om"
15,"om"
15,"om"
15,"om"
15,"om"
15,"om"
15,"rond"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
16,"onder"
17,"aan"
17,"halverwege"
17,"halverwege"
17,"onderaan"
17,"op"
17,"op"
17,"op"
17,"op"
17,"op"
17,"op"
17,"op"
17,"op"
17,"op"
17,"op"
18,"in"
18,"in"
18,"in"
18,"in"
18,"op"
19,"in"
19,"in"
19,"in"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
20,"aan"
21,"aan"
21,"aan"
21,"aan"
21,"aan"
21,"aan"
21,"aan"
21,"aan"
21,"aan"
21,"aan"
21,"aan"
21,"aan"
22,"aan"
22,"aan"
22,"op"
22,"op"
22,"op"
22,"op"
22,"op"
22,"op"
22,"op"
22,"op"
22,"op"
22,"op"
22,"op"
22,"op"
23,"om"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
23,"op"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
24,"onder"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
25,"aan"
26,"in"
26,"in"
26,"in"
26,"in"
26,"in"
26,"in"
26,"in"
26,"in"
26,"in"
26,"in"
26,"in"
26,"in"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
27,"aan"
28,"aan"
28,"op"
28,"op"
28,"op"
28,"op"
28,"op"
28,"op"
28,"op"
28,"op"
28,"op"
28,"op"
29,"om"
29,"op"
29,"op"
29,"op"
29,"op"
29,"op"
29,"op"
29,"op"
29,"over"
29,"over"
29,"over"
29,"over"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
30,"door"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
31,"onder"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
32,"in"
33,"aan"
33,"aan"
33,"aan"
33,"aan"
33,"aan"
33,"aan"
33,"aan"
33,"aan"
33,"op"
33,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
34,"op"
35,"aan"
35,"om"
35,"op"
35,"op"
35,"op"
35,"op"
35,"op"
35,"op"
35,"op"
35,"op"
35,"op"
35,"op"
36,"boven"
36,"boven"
36,"boven"
36,"boven"
36,"boven"
36,"boven"
