"_unit_id"	"_created_at"	"_id"	"_started_at"	"_tainted"	"_channel"	"_trust"	"_worker_id"	"_country"	"_region"	"_city"	"_ip"	"describe_the_situation_in_arabic"	"image_url"	"category"	"label"
627513440	"12/17/2014 13:56:20"	1504680702	"12/17/2014 13:55:22"	"false"	"neodev"	1	29111128	"EGY"	6	"Alexandria"	"197.38.110.40"	"تفاجة فى طبق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513440	"12/17/2014 15:39:32"	1504732579	"12/17/2014 15:28:05"	"false"	"neodev"	1	30667945	"EGY"	11	"Cairo"	"41.42.149.226"	"تفاحة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513440	"12/17/2014 16:20:28"	1504752223	"12/17/2014 16:19:23"	"false"	"neodev"	1	21920449	"EGY"	11	"Cairo"	"197.163.117.55"	"تفاحة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513440	"12/17/2014 14:23:00"	1504693757	"12/17/2014 14:15:30"	"false"	"neodev"	1	21386903	"EGY"	8	"Gîza"	"41.45.126.128"	"تفاحة صفراء اللون موضوعة في صحن"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513440	"12/17/2014 16:46:39"	1504772322	"12/17/2014 16:41:39"	"false"	"neodev"	1	26274209	"EGY"	6	"Alexandria"	"41.129.17.242"	"تفاحة فى صينية"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513440	"12/17/2014 15:27:04"	1504725405	"12/17/2014 15:25:26"	"false"	"neodev"	1	29927414	"EGY"	11	"Cairo"	"197.37.28.194"	"تفاحه على طبق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513440	"12/17/2014 15:02:43"	1504713275	"12/17/2014 14:58:33"	"false"	"clixsense"	1	6342275	"EGY"	11	"Cairo"	"41.199.144.160"	"نصف تفاحة  على طبق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513440	"12/17/2014 15:16:38"	1504720594	"12/17/2014 15:12:34"	"false"	"neodev"	1	11007840	"EGY"	3	"Ramsis"	"41.232.0.64"	"هذه تفاحة موضوعة على طبق صغير ."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513440	"12/17/2014 13:22:20"	1504662393	"12/17/2014 13:20:44"	"false"	"clixsense"	1	26269850	"EGY"			"41.176.104.206"	"تفاحة في الضحن"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	6	
627513441	"12/17/2014 13:53:23"	1504679011	"12/17/2014 13:47:27"	"false"	"neodev"	1	30514915	"EGY"	6	"Alexandria"	"41.234.233.222"	". بالونة معلقة على عصا"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"eelaa"
627513441	"12/17/2014 14:39:54"	1504702029	"12/17/2014 14:37:03"	"false"	"neodev"	1	29690962	"EGY"	6	"Alexandria"	"41.129.36.173"	"القماش مربوط اعلى العصا"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"eelaa"
627513441	"12/17/2014 14:38:07"	1504701149	"12/17/2014 14:31:33"	"false"	"neodev"	1	28096293	"EGY"	11	"Cairo"	"105.40.249.42"	"بالونة مربوطة الى عصى"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"eelaa"
627513441	"12/17/2014 13:15:51"	1504659140	"12/17/2014 13:11:23"	"false"	"clixsense"	1	26269850	"EGY"			"41.176.104.206"	"مفرش على الحامل"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"eelaa"
627513441	"12/17/2014 13:19:44"	1504661025	"12/17/2014 13:18:13"	"false"	"neodev"	1	30307493	"EGY"	12	"Banha"	"41.232.56.255"	"بالونة مثبتة فى عصاية"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"fee"
627513441	"12/17/2014 13:51:58"	1504678235	"12/17/2014 13:48:55"	"false"	"clixsense"	1	29857394	"EGY"	11	"Cairo"	"197.162.119.52"	"بالونه مثبته في قطعه خشب"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"fee"
627513441	"12/17/2014 13:53:14"	1504678927	"12/17/2014 13:49:55"	"false"	"neodev"	1	28633898	"EGY"	11	"Cairo"	"197.162.119.52"	"بالونه مثبته في قطعه خشب"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"fee"
627513441	"12/17/2014 15:19:52"	1504722225	"12/17/2014 15:17:35"	"false"	"neodev"	1	29927414	"EGY"	11	"Cairo"	"197.37.28.194"	"بلون مربوط فى عصا"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"fee"
627513441	"12/17/2014 14:21:23"	1504692996	"12/17/2014 14:12:27"	"false"	"neodev"	1	30500961	"EGY"			"197.160.119.76"	"فى أخر العصا يوجد بالون"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"fee"
627513441	"12/17/2014 13:50:43"	1504677590	"12/17/2014 13:41:44"	"false"	"neodev"	1	21386903	"EGY"	8	"Gîza"	"41.45.126.128"	"بالون أصفر اللون مربوط بعصا سوداء"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	2	
627513441	"12/17/2014 15:21:56"	1504722960	"12/17/2014 15:14:02"	"false"	"tremorgames"	1	29295894	"EGY"	17	"Assiut"	"197.32.39.231"	"بالون معلق بطرف قضيب."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	2	
627513441	"12/17/2014 14:48:21"	1504706320	"12/17/2014 14:42:17"	"false"	"clixsense"	1	6342275	"EGY"	11	"Cairo"	"41.199.144.160"	"عصا مربوط بطرفها بالون منفوخ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	2	
627513441	"12/17/2014 14:57:19"	1504710749	"12/17/2014 14:52:25"	"false"	"neodev"	1	11007840	"EGY"	3	"Ramsis"	"41.232.0.64"	"هذا بالون مربوط بعصا ."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	2	
627513441	"12/17/2014 15:13:36"	1504718988	"12/17/2014 15:04:54"	"false"	"neodev"	1	30667945	"EGY"	11	"Cairo"	"41.42.149.226"	"حقيبة سفر"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
627513441	"12/17/2014 13:51:36"	1504678039	"12/17/2014 13:49:54"	"false"	"neodev"	1	29111128	"EGY"	6	"Alexandria"	"197.38.110.40"	"عصاية سوداء بها بالونة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	6	
627513442	"12/17/2014 18:35:16"	1504826476	"12/17/2014 18:06:38"	"false"	"neodev"	1	29503561	"EGY"			"197.164.21.134"	"حذاء حريمى فى قدم."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	1	"fee"
627513442	"12/17/2014 18:42:31"	1504830623	"12/17/2014 18:31:51"	"false"	"neodev"	1	28977570	"EGY"	6	"Alexandria"	"41.178.246.197"	"حذاء فى قدم امراه"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	1	"fee"
627513442	"12/17/2014 17:11:00"	1504783774	"12/17/2014 17:06:40"	"false"	"neodev"	1	20921594	"EGY"			"41.176.220.94"	"حذاء كعب عالى فى رجل"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	1	"fee"
627513442	"12/17/2014 18:00:56"	1504808720	"12/17/2014 17:54:07"	"false"	"neodev"	1	30500961	"EGY"			"197.160.184.5"	"الامرأة ترتدى حذاء ذا كعب عالى"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	3	
627513442	"12/17/2014 16:49:05"	1504773340	"12/17/2014 16:42:59"	"false"	"neodev"	1	22300100	"EGY"	6	"Alexandria"	"41.129.187.82"	"الفتاة ترتدى حذاء بكعب عالى."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	3	
627513442	"12/17/2014 20:10:38"	1504897818	"12/17/2014 20:04:19"	"false"	"neodev"	1	27969373	"EGY"	15	"Suez"	"41.37.204.51"	"رجل سيدة ترتدي حذاء أنيق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	3	
627513442	"12/17/2014 16:02:57"	1504744323	"12/17/2014 15:55:31"	"false"	"neodev"	1	29593787	"EGY"	11	"Cairo"	"41.44.90.150"	"فدم امرأه ترتدي حذاء"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	3	
627513442	"12/17/2014 16:21:29"	1504752720	"12/17/2014 16:20:30"	"false"	"neodev"	1	21920449	"EGY"	11	"Cairo"	"197.163.117.55"	"حذاء"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513442	"12/17/2014 18:51:40"	1504836915	"12/17/2014 18:48:50"	"false"	"neodev"	1	30230582	"EGY"	8	"Gîza"	"41.43.153.57"	"حذاء"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513442	"12/17/2014 17:07:38"	1504782039	"12/17/2014 17:04:30"	"false"	"neodev"	1	27843217	"EGY"	11	"Cairo"	"197.135.255.248"	"حذاء إمرأة بكعب عالي"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513442	"12/17/2014 17:39:18"	1504797872	"12/17/2014 17:34:48"	"false"	"neodev"	1	30156557	"EGY"	8	"Gîza"	"41.36.149.215"	"حذاء السيدة يطل من قدمها."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513442	"12/17/2014 16:49:30"	1504773565	"12/17/2014 16:46:39"	"false"	"neodev"	1	26274209	"EGY"	6	"Alexandria"	"41.129.17.242"	"حذاء امراة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513442	"12/17/2014 16:55:50"	1504776702	"12/17/2014 16:48:49"	"false"	"neodev"	1	12668383	"EGY"	11	"Cairo"	"197.35.117.133"	"حذاء جميل ذو كعب متوسط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513442	"12/17/2014 19:00:54"	1504844375	"12/17/2014 18:57:10"	"false"	"neodev"	1	30377463	"EGY"	6	"Alexandria"	"41.46.90.13"	"حذاء حريمي"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513442	"12/17/2014 17:24:09"	1504789280	"12/17/2014 17:20:22"	"false"	"clixsense"	1	19925041	"EGY"	11	"Cairo"	"197.36.169.174"	"ساق سيدة وبها جزمة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513443	"12/17/2014 14:42:16"	1504703499	"12/17/2014 14:37:29"	"false"	"clixsense"	1	6342275	"EGY"	11	"Cairo"	"41.199.144.160"	"اوراق مخترقة على  حامل   له قاعدة وطرف مدبب"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"eelaa"
627513443	"12/17/2014 13:18:12"	1504660242	"12/17/2014 13:16:21"	"false"	"neodev"	1	30307493	"EGY"	12	"Banha"	"41.232.56.255"	"دبوس و مثبت عليه اوراق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"eelaa"
627513443	"12/17/2014 13:41:42"	1504672864	"12/17/2014 13:32:16"	"false"	"neodev"	1	21386903	"EGY"	8	"Gîza"	"41.45.126.128"	"أوراق صفراء اللون مرشوقة وسط حامل أوراق مدبب"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"wst"
627513443	"12/17/2014 14:12:25"	1504688218	"12/17/2014 14:08:31"	"false"	"neodev"	1	30500961	"EGY"			"197.160.119.76"	"الورق مثقوب بمسمار"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	2	
627513443	"12/17/2014 13:47:25"	1504675870	"12/17/2014 13:43:15"	"false"	"neodev"	1	30514915	"EGY"	6	"Alexandria"	"41.234.233.222"	". دبوس يخترق بعض الاوراق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	3	
627513443	"12/17/2014 15:14:01"	1504719189	"12/17/2014 15:09:06"	"false"	"tremorgames"	1	29295894	"EGY"	17	"Assiut"	"197.32.39.231"	"أوراق يمر خلالها قضيب."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	3	
627513443	"12/17/2014 14:37:02"	1504700553	"12/17/2014 14:34:22"	"false"	"neodev"	1	29690962	"EGY"	6	"Alexandria"	"41.129.36.173"	"الاوراق مخترقه فى منتصف الحامل"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	3	
627513443	"12/17/2014 13:48:53"	1504676722	"12/17/2014 13:46:40"	"false"	"clixsense"	1	29857394	"EGY"	11	"Cairo"	"197.162.119.52"	"دبوس يخترق ورق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	3	
627513443	"12/17/2014 14:31:30"	1504697815	"12/17/2014 14:24:53"	"false"	"neodev"	1	28096293	"EGY"	11	"Cairo"	"105.40.249.42"	"دبوس يشبك ثلاث قصاصات ورقية"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	3	
627513443	"12/17/2014 13:49:51"	1504677173	"12/17/2014 13:48:24"	"false"	"neodev"	1	29111128	"EGY"	6	"Alexandria"	"197.38.110.40"	"3 ورقات"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513443	"12/17/2014 15:17:34"	1504721044	"12/17/2014 15:15:48"	"false"	"neodev"	1	29927414	"EGY"	11	"Cairo"	"197.37.28.194"	"اوراق يخترقها شئ حاد"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513443	"12/17/2014 13:49:53"	1504677210	"12/17/2014 13:47:23"	"false"	"neodev"	1	28633898	"EGY"	11	"Cairo"	"197.162.119.52"	"دبوس به مجموعه ورق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513443	"12/17/2014 14:52:22"	1504708156	"12/17/2014 14:47:43"	"false"	"neodev"	1	11007840	"EGY"	3	"Ramsis"	"41.232.0.64"	"هذا دبوس مشبك به بعض الأوراق ."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513443	"12/17/2014 15:04:53"	1504714446	"12/17/2014 15:00:07"	"false"	"neodev"	1	30667945	"EGY"	11	"Cairo"	"41.42.149.226"	"ورق"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513443	"12/17/2014 13:11:21"	1504657140	"12/17/2014 13:06:59"	"false"	"clixsense"	1	26269850	"EGY"			"41.176.104.206"	"وريقات باخل الدبوس"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	6	"باخل"
627513444	"12/17/2014 13:58:02"	1504681714	"12/17/2014 13:53:25"	"false"	"neodev"	1	30514915	"EGY"	6	"Alexandria"	"41.234.233.222"	". خرطوم على بقايا شجرة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"eelaa"
627513444	"12/17/2014 14:42:39"	1504703646	"12/17/2014 14:39:55"	"false"	"neodev"	1	29690962	"EGY"	6	"Alexandria"	"41.129.36.173"	"الحبل اعلى جذع الشجره"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"eelaa"
627513444	"12/17/2014 13:17:25"	1504659936	"12/17/2014 13:15:52"	"false"	"clixsense"	1	26269850	"EGY"			"41.176.104.206"	"ثعبان على الشجرة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"eelaa"
627513444	"12/17/2014 14:51:46"	1504707887	"12/17/2014 14:48:22"	"false"	"clixsense"	1	6342275	"EGY"	11	"Cairo"	"41.199.144.160"	"جذع شجرة مقطوع وعلية خرطوم مياة ملفوف حول نفسة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"eelaa"
627513444	"12/17/2014 15:21:52"	1504722927	"12/17/2014 15:19:54"	"false"	"neodev"	1	29927414	"EGY"	11	"Cairo"	"197.37.28.194"	"خرطوم مياه اعلى قطعه خشب"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"eelaa"
627513444	"12/17/2014 13:57:33"	1504681368	"12/17/2014 13:50:44"	"false"	"neodev"	1	21386903	"EGY"	8	"Gîza"	"41.45.126.128"	"خرطوم مياه ملقى على جذع شجرة مقطوع"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"eelaa"
627513444	"12/17/2014 15:02:06"	1504713048	"12/17/2014 14:57:21"	"false"	"neodev"	1	11007840	"EGY"	3	"Ramsis"	"41.232.0.64"	"هذا خرطوم للمياة ملفوف و موضوع على جذع شجرة مقطوعة ."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"eelaa"
627513444	"12/17/2014 13:21:29"	1504662019	"12/17/2014 13:19:46"	"false"	"neodev"	1	30307493	"EGY"	12	"Banha"	"41.232.56.255"	"ثعبان فوق جزع شجرة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"fawq"
627513444	"12/17/2014 14:43:31"	1504704027	"12/17/2014 14:38:09"	"false"	"neodev"	1	28096293	"EGY"	11	"Cairo"	"105.40.249.42"	"خرطوم مياة ملفوف وموضوع فوق جزع شجرة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"fawq"
627513444	"12/17/2014 15:26:39"	1504725183	"12/17/2014 15:21:58"	"false"	"tremorgames"	1	29295894	"EGY"	17	"Assiut"	"197.32.39.231"	"خرطوم مياه فوق جذع شجرة."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"fawq"
627513444	"12/17/2014 15:41:51"	1504733706	"12/17/2014 15:38:01"	"false"	"neodev"	1	29593787	"EGY"			"41.44.22.242"	"شجره مقطوعه فوقها ثعبان"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"fawq"
627513444	"12/17/2014 15:50:16"	1504738017	"12/17/2014 15:41:49"	"false"	"neodev"	1	22300100	"EGY"	6	"Alexandria"	"41.129.187.82"	"الثعبان ملفوف حول جزع الشجرة."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"hawl"
627513444	"12/17/2014 16:16:12"	1504750294	"12/17/2014 16:14:14"	"false"	"neodev"	1	21920449	"EGY"	11	"Cairo"	"197.163.117.55"	"ثعبان"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	5	
627513444	"12/17/2014 13:53:01"	1504678795	"12/17/2014 13:51:37"	"false"	"neodev"	1	29111128	"EGY"	6	"Alexandria"	"197.38.110.40"	"خرطوم"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	5	
627513444	"12/17/2014 15:21:48"	1504722907	"12/17/2014 15:13:38"	"false"	"neodev"	1	30667945	"EGY"	11	"Cairo"	"41.42.149.226"	"خرطوم"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	5	
627513446	"12/17/2014 14:12:25"	1504688214	"12/17/2014 14:08:31"	"false"	"neodev"	1	30500961	"EGY"			"197.160.119.76"	"الملعقة أسفل المنديل"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	1	"esflu"
627513446	"12/17/2014 15:17:34"	1504721045	"12/17/2014 15:15:48"	"false"	"neodev"	1	29927414	"EGY"	11	"Cairo"	"197.37.28.194"	"معلقه اسفله قطعه قماش"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	1	"esflu"
627513446	"12/17/2014 14:31:30"	1504697824	"12/17/2014 14:24:53"	"false"	"neodev"	1	28096293	"EGY"	11	"Cairo"	"105.40.249.42"	"مفرش وملعقة اسفلة وملعقة اخرى بجواره"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	1	"esflu"
627513446	"12/17/2014 14:52:22"	1504708153	"12/17/2014 14:47:43"	"false"	"neodev"	1	11007840	"EGY"	3	"Ramsis"	"41.232.0.64"	"هذه ملعقة أسفل منشفه الطاولة و أخرى بجانب المنشفه ."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	1	"esflu"
627513446	"12/17/2014 14:37:02"	1504700559	"12/17/2014 14:34:22"	"false"	"neodev"	1	29690962	"EGY"	6	"Alexandria"	"41.129.36.173"	"الملعقه تحت القماش"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	1	"taht"
627513446	"12/17/2014 13:11:21"	1504657131	"12/17/2014 13:06:59"	"false"	"clixsense"	1	26269850	"EGY"			"41.176.104.206"	"ملعقة تحت المنديل"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	1	"taht"
627513446	"12/17/2014 15:14:01"	1504719185	"12/17/2014 15:09:06"	"false"	"tremorgames"	1	29295894	"EGY"	17	"Assiut"	"197.32.39.231"	"ملعقة تحت منشفة."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	1	"taht"
627513446	"12/17/2014 13:41:42"	1504672852	"12/17/2014 13:32:16"	"false"	"neodev"	1	21386903	"EGY"	8	"Gîza"	"41.45.126.128"	"ملعقة صفراء اللون تحت منشفة يد مخططة وبجوارها ملعقة أخرى"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	1	"taht"
627513446	"12/17/2014 13:48:53"	1504676708	"12/17/2014 13:46:40"	"false"	"clixsense"	1	29857394	"EGY"	11	"Cairo"	"197.162.119.52"	"رغيف فينو مغطي بقطعه قماش"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	2	
627513446	"12/17/2014 13:49:53"	1504677208	"12/17/2014 13:47:23"	"false"	"neodev"	1	28633898	"EGY"	11	"Cairo"	"197.162.119.52"	"رغيف فينو مغطي بقماشه"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	2	
627513446	"12/17/2014 13:47:25"	1504675876	"12/17/2014 13:43:15"	"false"	"neodev"	1	30514915	"EGY"	6	"Alexandria"	"41.234.233.222"	"فوطه تغطى معلقة  و معلقة اخرى لا يغطيها شئ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	2	
627513446	"12/17/2014 13:18:12"	1504660251	"12/17/2014 13:16:21"	"false"	"neodev"	1	30307493	"EGY"	12	"Banha"	"41.232.56.255"	"معلقتين و احداهما مغطاه بفوطة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	2	
627513446	"12/17/2014 14:42:16"	1504703503	"12/17/2014 14:37:29"	"false"	"clixsense"	1	6342275	"EGY"	11	"Cairo"	"41.199.144.160"	"ملقعة مغطاه بفوطة واخرى بدون"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	2	
627513446	"12/17/2014 15:04:53"	1504714442	"12/17/2014 15:00:07"	"false"	"neodev"	1	30667945	"EGY"	11	"Cairo"	"41.42.149.226"	"ملعقة"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	5	
627513446	"12/17/2014 13:49:51"	1504677169	"12/17/2014 13:48:24"	"false"	"neodev"	1	29111128	"EGY"	6	"Alexandria"	"197.38.110.40"	"ملعقة وغطاء"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/24.pdf.jpg"	5	
627513447	"12/17/2014 13:19:44"	1504661029	"12/17/2014 13:18:13"	"false"	"neodev"	1	30307493	"EGY"	12	"Banha"	"41.232.56.255"	"تليفون بجانب حائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"bejaaneb"
627513447	"12/17/2014 13:53:23"	1504679008	"12/17/2014 13:47:27"	"false"	"neodev"	1	30514915	"EGY"	6	"Alexandria"	"41.234.233.222"	". تليفون معلق على الحائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 14:21:23"	1504692991	"12/17/2014 14:12:27"	"false"	"neodev"	1	30500961	"EGY"			"197.160.119.76"	"الهاتف موضوع على الحائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 15:19:52"	1504722216	"12/17/2014 15:17:35"	"false"	"neodev"	1	29927414	"EGY"	11	"Cairo"	"197.37.28.194"	"تلفون معلق على الحائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 13:51:58"	1504678237	"12/17/2014 13:48:55"	"false"	"clixsense"	1	29857394	"EGY"	11	"Cairo"	"197.162.119.52"	"تليفون علي الحائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 13:53:14"	1504678934	"12/17/2014 13:49:55"	"false"	"neodev"	1	28633898	"EGY"	11	"Cairo"	"197.162.119.52"	"تليفون علي الحائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 14:38:07"	1504701157	"12/17/2014 14:31:33"	"false"	"neodev"	1	28096293	"EGY"	11	"Cairo"	"105.40.249.42"	"تيليفون قرص معلق الى الحائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 14:39:54"	1504702028	"12/17/2014 14:37:03"	"false"	"neodev"	1	29690962	"EGY"	6	"Alexandria"	"41.129.36.173"	"جهاز الهاتف معلق على الجدار"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 13:50:43"	1504677585	"12/17/2014 13:41:44"	"false"	"neodev"	1	21386903	"EGY"	8	"Gîza"	"41.45.126.128"	"هاتف أصفر اللون معلق على جدار"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 13:15:51"	1504659139	"12/17/2014 13:11:23"	"false"	"clixsense"	1	26269850	"EGY"			"41.176.104.206"	"هاتف على الحائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 14:48:21"	1504706316	"12/17/2014 14:42:17"	"false"	"clixsense"	1	6342275	"EGY"	11	"Cairo"	"41.199.144.160"	"هاتف له قرص دوار معلق على الحائط"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
627513447	"12/17/2014 15:21:56"	1504722964	"12/17/2014 15:14:02"	"false"	"tremorgames"	1	29295894	"EGY"	17	"Assiut"	"197.32.39.231"	"هاتف معلق على حائط."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/25.pdf.jpg"	1	"eelaa"
