"_unit_id"	"_created_at"	"_id"	"_started_at"	"_tainted"	"_channel"	"_trust"	"_worker_id"	"_country"	"_region"	"_city"	"_ip"	"describe_the_situation_in_thai"	"image_url"	"category"	"label"
632962482	"12/30/2014 23:01:35"	1514493416	"12/30/2014 22:58:12"	"false"	"neodev"	1	28971052	"THA"	40	"Bangkok"	"110.168.231.130"	"แก้วอยู่บนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 00:21:21"	1514600248	"12/31/2014 00:17:28"	"false"	"neodev"	1	30485222	"THA"	40	"Bangkok"	"27.145.233.91"	"ถ้วยและจานรองบนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 02:27:20"	1514746071	"12/31/2014 02:23:37"	"false"	"neodev"	1	28526716	"THA"			"182.52.18.90"	"ถ้วยกาแฟบนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 03:15:39"	1514802008	"12/31/2014 03:04:07"	"false"	"clixsense"	1	16528139	"THA"	2	"Chiang Mai"	"223.206.110.215"	"มีถ้วยกาแฟพร้อมจานรอง หนึ่ง ชุด วางอยู่บนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 04:21:02"	1514870951	"12/31/2014 04:18:49"	"false"	"clixsense"	1	30228806	"THA"	40	"Bangkok"	"171.98.143.81"	"กาแฟพร้อมจานรองวางอยู่บนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 04:52:50"	1514903684	"12/31/2014 04:50:07"	"false"	"clixsense"	1	30319143	"THA"	40	"Bangkok"	"1.1.172.97"	"แก้วน้ำวางอยู่บนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 05:49:22"	1514954413	"12/31/2014 05:44:10"	"false"	"clixsense"	1	28859078	"THA"	76	"Udon Thani"	"58.9.57.25"	"ถ้วยกาแฟบนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 05:49:30"	1514954500	"12/31/2014 05:47:59"	"false"	"neodev"	1	30677470	"THA"	40	"Bangkok"	"61.7.138.143"	"ถ้วยกาแฟตั้งอยู่บนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 06:11:09"	1514973725	"12/31/2014 06:05:17"	"false"	"clixsense"	1	6352852	"THA"	40	"Bangkok"	"171.7.114.120"	"ชุดถ้วยกาแฟวางอยู่บนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 10:58:43"	1515275209	"12/31/2014 10:55:13"	"false"	"clixsense"	1	24074568	"THA"	40	"Bangkok"	"223.206.165.62"	"แก้ววาง​อยู่​บน​โต๊ะ​"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 15:35:50"	1515600232	"12/31/2014 15:32:57"	"false"	"clixsense"	1	17484635	"THA"	40	"Bangkok"	"110.78.186.79"	"ถ้วยกาแฟวางอยู่บนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 15:52:04"	1515621628	"12/31/2014 15:44:09"	"false"	"clixsense"	1	9340136	"THA"	76	"Udon Thani"	"1.10.250.10"	"แก้วกาแฟพร้อมจานรองวางบนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 16:58:54"	1515696099	"12/31/2014 16:57:51"	"false"	"neodev"	1	28957108	"THA"	69	"Pattani"	"223.204.178.149"	"แก้วกาแฟบนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"12/31/2014 22:27:38"	1515931592	"12/31/2014 22:26:29"	"false"	"tremorgames"	1	25084498	"THA"	40	"Bangkok"	"125.25.16.128"	"ถ้วยกาแฟวางอยู่บนโต๊ะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"bon"
632962482	"1/2/2015 14:58:09"	1516663582	"1/2/2015 14:56:28"	"false"	"clixsense"	1	25506207	"THA"			"171.96.181.93"	"ถ้วยกาแฟ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632962483	"1/3/2015 08:42:58"	1517190874	"1/3/2015 08:41:24"	"false"	"neodev"	1	27591174	"THA"	38	"Nonthaburi"	"101.109.232.18"	"แอปเปิลอยู่ในโถ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/3/2015 18:21:51"	1517288984	"1/3/2015 18:20:46"	"false"	"neodev"	1	23072500	"THA"			"171.96.181.151"	"ใน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/4/2015 04:05:52"	1517500323	"1/4/2015 03:55:48"	"false"	"clixsense"	1	26064024	"THA"			"223.204.187.159"	"แอปเปิ้ลอยู่ในถ้วย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/4/2015 12:56:21"	1517578892	"1/4/2015 12:53:52"	"false"	"neodev"	1	30897674	"THA"			"118.173.7.73"	"ลูกแอปเปิ้ลอยู่ในถ้วย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/5/2015 06:54:38"	1517853008	"1/5/2015 06:52:37"	"false"	"neodev"	1	27157168	"THA"			"171.4.200.95"	"เชอร์รี่อยู่ในชาม"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/5/2015 10:09:36"	1517879189	"1/5/2015 10:06:06"	"false"	"neodev"	1	30997637	"THA"	40	"Bangkok"	"161.200.122.64"	"แอ็ปเปิ้ลอยู่ในชาม"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/6/2015 11:47:34"	1518649586	"1/6/2015 11:43:19"	"false"	"clixsense"	1	29503164	"THA"			"171.96.176.14"	"แอปเปิลอยู่ในถ้วย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/7/2015 03:20:53"	1519519718	"1/7/2015 03:18:50"	"false"	"clixsense"	1	6367825	"THA"	38	"Nonthaburi"	"124.122.253.158"	"แอปเปิ้ลอยู่ในชาม"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/7/2015 16:05:39"	1520284581	"1/7/2015 16:04:03"	"false"	"neodev"	1	30688516	"THA"	40	"Bangkok"	"119.42.70.173"	"ผลไม้อยู่ในกาละมัง"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/10/2015 14:44:32"	1523605336	"1/10/2015 14:38:48"	"false"	"elite"	1	30334559	"THA"	2	"Chiang Mai"	"223.204.133.144"	"แอ็บเบิ้ลอยู่ในถ้วย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/11/2015 01:08:19"	1524041635	"1/11/2015 01:06:02"	"false"	"neodev"	1	11104748	"THA"	40	"Bangkok"	"171.7.61.61"	"แอปเปิ้ลในชาม"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ni"
632962483	"1/5/2015 07:00:36"	1517854126	"1/5/2015 06:54:17"	"false"	"cotter"	1	1803162	"THA"	39	"Thanyaburi"	"27.130.200.60"	"มีแอปเปิ้ลที่อยู่ภายในชามเป็น"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"phayni"
632962483	"1/5/2015 15:43:54"	1518029444	"1/5/2015 15:36:43"	"false"	"clixsense"	1	21603411	"THA"	6	"Lampang"	"110.77.250.139"	"มีแอปเปิลที่ด้านล่างของชาม"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"thi dan lang"
632962483	"1/3/2015 09:58:13"	1517201759	"1/3/2015 09:52:19"	"false"	"neodev"	1	11005959	"THA"	40	"Bangkok"	"49.230.178.28"	"ถ้วยลายแอปเปิล"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632962483	"1/10/2015 14:59:06"	1523615274	"1/10/2015 14:56:10"	"false"	"neodev"	1	20650158	"THA"	2	"Chiang Mai"	"223.205.146.105"	"แอปเปิ้ล"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632962484	"12/31/2014 00:29:30"	1514609943	"12/31/2014 00:26:08"	"false"	"neodev"	1	30485222	"THA"	40	"Bangkok"	"27.145.233.91"	"แสตมป์บนซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"bon"
632962484	"12/31/2014 02:33:01"	1514752398	"12/31/2014 02:31:02"	"false"	"neodev"	1	28526716	"THA"			"182.52.18.90"	"แสตมป์บนจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"bon"
632962484	"12/31/2014 03:38:38"	1514825833	"12/31/2014 03:27:07"	"false"	"clixsense"	1	16528139	"THA"	2	"Chiang Mai"	"223.206.110.215"	"แสตปม์ ที่ติดอยู่บนซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"bon"
632962484	"12/31/2014 04:25:34"	1514875248	"12/31/2014 04:23:26"	"false"	"clixsense"	1	30228806	"THA"	40	"Bangkok"	"171.98.143.81"	"แสตมป์ติดอยู่บนซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"bon"
632962484	"12/31/2014 05:52:58"	1514957414	"12/31/2014 05:51:45"	"false"	"neodev"	1	30677470	"THA"	40	"Bangkok"	"61.7.138.143"	"สแตมป์อยู่บนซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"bon"
632962484	"12/31/2014 05:56:32"	1514960351	"12/31/2014 05:53:50"	"false"	"clixsense"	1	28859078	"THA"	76	"Udon Thani"	"58.9.57.25"	"แสตมบนจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"bon"
632962484	"12/31/2014 11:17:41"	1515294623	"12/31/2014 11:11:45"	"false"	"clixsense"	1	24074568	"THA"	40	"Bangkok"	"223.206.165.62"	"สแตมป์​ติดอยู่บนจดหมาย​"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"bon"
632962484	"12/31/2014 22:30:43"	1515934080	"12/31/2014 22:29:30"	"false"	"tremorgames"	1	25084498	"THA"	40	"Bangkok"	"125.25.16.128"	"แสตมป์อยู่บนซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"bon"
632962484	"12/31/2014 15:42:28"	1515608706	"12/31/2014 15:39:16"	"false"	"clixsense"	1	17484635	"THA"	40	"Bangkok"	"110.78.186.79"	"แสตมป์ติดที่มุมซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"thi"
632962484	"12/31/2014 17:01:37"	1515697172	"12/31/2014 17:00:25"	"false"	"neodev"	1	28957108	"THA"	69	"Pattani"	"223.204.178.149"	"แสตมป์ติดซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	2	
632962484	"12/31/2014 04:56:57"	1514908275	"12/31/2014 04:55:09"	"false"	"clixsense"	1	30319143	"THA"	40	"Bangkok"	"1.1.172.97"	"ติดสแตมป์ไว้ที่ซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	2	
632962484	"12/31/2014 16:15:26"	1515651518	"12/31/2014 16:11:04"	"false"	"clixsense"	1	9340136	"THA"	76	"Udon Thani"	"1.10.250.10"	"แสตมป์ติดจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632962484	"12/30/2014 23:06:17"	1514499843	"12/30/2014 23:03:59"	"false"	"neodev"	1	28971052	"THA"	40	"Bangkok"	"110.168.231.130"	"จดหมายติดแสตมป์"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632962484	"12/31/2014 06:19:13"	1514980482	"12/31/2014 06:14:35"	"false"	"clixsense"	1	6352852	"THA"	40	"Bangkok"	"171.7.114.120"	"ซองจดหมาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632962484	"1/2/2015 15:03:40"	1516664942	"1/2/2015 15:01:59"	"false"	"clixsense"	1	25506207	"THA"			"171.96.181.93"	"แสตมป์"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632962485	"12/31/2014 04:13:50"	1514863490	"12/31/2014 04:02:53"	"false"	"clixsense"	1	16528139	"THA"	2	"Chiang Mai"	"223.206.110.215"	"เทียนไขหนึ่งเล่มที่มีลายผูกโปว์ ตั้งอยู่บนฐานที่ใช้ตั้งเทียนไข"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"bon"
632962485	"12/31/2014 06:04:35"	1514967473	"12/31/2014 06:02:06"	"false"	"clixsense"	1	28859078	"THA"	76	"Udon Thani"	"58.9.57.25"	"โบว์ผูกบนเทียน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"bon"
632962485	"12/31/2014 17:09:39"	1515700473	"12/31/2014 16:51:16"	"false"	"clixsense"	1	9340136	"THA"	76	"Udon Thani"	"1.10.250.10"	"โบว์ผูกอยู่บนเทียนที่ตั้งบนแท่นตั้ง"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"bon"
632962485	"12/30/2014 23:14:47"	1514510999	"12/30/2014 23:11:59"	"false"	"neodev"	1	28971052	"THA"	40	"Bangkok"	"110.168.231.130"	"โบว์ผูกอยู่กับเทียน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"kab"
632962485	"12/31/2014 04:32:16"	1514882275	"12/31/2014 04:30:11"	"false"	"clixsense"	1	30228806	"THA"	40	"Bangkok"	"171.98.143.81"	"ริบบินพันรอบเทียนไข"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"rob"
632962485	"12/31/2014 12:52:59"	1515399706	"12/31/2014 12:46:59"	"false"	"clixsense"	1	24074568	"THA"	40	"Bangkok"	"223.206.165.62"	"โบผูกอยู่รอบเทียนไข"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"rob"
632962485	"12/31/2014 15:54:03"	1515624014	"12/31/2014 15:50:16"	"false"	"clixsense"	1	17484635	"THA"	40	"Bangkok"	"110.78.186.79"	"โบว์พันอยู่รอบเทียน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"rob"
632962485	"12/31/2014 22:35:18"	1515937696	"12/31/2014 22:33:49"	"false"	"tremorgames"	1	25084498	"THA"	40	"Bangkok"	"125.25.16.128"	"โบว์ถูกผูกอยู่ที่เทียน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"thi"
632962485	"12/31/2014 00:50:52"	1514636481	"12/31/2014 00:43:13"	"false"	"neodev"	1	30485222	"THA"	40	"Bangkok"	"27.145.233.91"	"ริบบิ้นผูกเทียน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	2	
632962485	"12/31/2014 05:56:48"	1514960580	"12/31/2014 05:55:45"	"false"	"neodev"	1	30677470	"THA"	40	"Bangkok"	"61.7.138.143"	"โบวผูกเทียน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	2	
632962485	"12/31/2014 02:42:59"	1514765361	"12/31/2014 02:41:21"	"false"	"neodev"	1	28526716	"THA"			"182.52.18.90"	"โบว์รอบเทียนไข"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632962485	"12/31/2014 05:00:37"	1514911772	"12/31/2014 04:59:25"	"false"	"clixsense"	1	30319143	"THA"	40	"Bangkok"	"1.1.172.97"	"โบว์ผูกเทียน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632962485	"12/31/2014 06:39:20"	1514997832	"12/31/2014 06:34:19"	"false"	"clixsense"	1	6352852	"THA"	40	"Bangkok"	"171.7.114.120"	"เทียนผูกโบว์ตั้งอยู่  1 แท่ง"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632962485	"12/31/2014 17:06:03"	1515698906	"12/31/2014 17:04:36"	"false"	"neodev"	1	28957108	"THA"	69	"Pattani"	"223.204.178.149"	"เทียนผูกโบว์"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632962485	"1/2/2015 15:11:12"	1516666600	"1/2/2015 15:08:25"	"false"	"clixsense"	1	25506207	"THA"			"171.96.181.93"	"โบว์"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632962487	"12/31/2014 00:50:52"	1514636479	"12/31/2014 00:43:13"	"false"	"neodev"	1	30485222	"THA"	40	"Bangkok"	"27.145.233.91"	"หมวกบนหัว"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"bon"
632962487	"12/31/2014 02:42:59"	1514765362	"12/31/2014 02:41:21"	"false"	"neodev"	1	28526716	"THA"			"182.52.18.90"	"หมวกบนหัวคน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"bon"
632962487	"12/31/2014 04:32:16"	1514882274	"12/31/2014 04:30:11"	"false"	"clixsense"	1	30228806	"THA"	40	"Bangkok"	"171.98.143.81"	"หมวกสวมอยู่บนศีรษะ"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"bon"
632962487	"12/31/2014 12:52:59"	1515399681	"12/31/2014 12:46:59"	"false"	"clixsense"	1	24074568	"THA"	40	"Bangkok"	"223.206.165.62"	"หมวกอยู่บนหัว"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"bon"
632962487	"12/31/2014 15:54:03"	1515624018	"12/31/2014 15:50:16"	"false"	"clixsense"	1	17484635	"THA"	40	"Bangkok"	"110.78.186.79"	"หมวกถูกสวมบนหัวผู้ชาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"bon"
632962487	"12/31/2014 22:35:18"	1515937687	"12/31/2014 22:33:49"	"false"	"tremorgames"	1	25084498	"THA"	40	"Bangkok"	"125.25.16.128"	"หมวกบนหัวคน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"bon"
632962487	"12/31/2014 06:04:35"	1514967468	"12/31/2014 06:02:06"	"false"	"clixsense"	1	28859078	"THA"	76	"Udon Thani"	"58.9.57.25"	"หมวกสวมหัว"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
632962487	"12/31/2014 06:39:20"	1514997828	"12/31/2014 06:34:19"	"false"	"clixsense"	1	6352852	"THA"	40	"Bangkok"	"171.7.114.120"	"ผู้ชายสวมหมวกอยู่"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
632962487	"12/30/2014 23:14:47"	1514510996	"12/30/2014 23:11:59"	"false"	"neodev"	1	28971052	"THA"	40	"Bangkok"	"110.168.231.130"	"ผู้ชายใส่หมวก"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
632962487	"12/31/2014 04:13:50"	1514863444	"12/31/2014 04:02:53"	"false"	"clixsense"	1	16528139	"THA"	2	"Chiang Mai"	"223.206.110.215"	"ผู้ชายสวมหมวกเสริมบุคคลิกให้ดูดีมีสง่า"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
632962487	"12/31/2014 17:06:03"	1515698903	"12/31/2014 17:04:36"	"false"	"neodev"	1	28957108	"THA"	69	"Pattani"	"223.204.178.149"	"ผู้ชายใส่หมวก"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
632962487	"12/31/2014 17:09:39"	1515700466	"12/31/2014 16:51:16"	"false"	"clixsense"	1	9340136	"THA"	76	"Udon Thani"	"1.10.250.10"	"หมวกสวมอยู่บนศรีษะผู้ชาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
632962487	"12/31/2014 05:00:37"	1514911769	"12/31/2014 04:59:25"	"false"	"clixsense"	1	30319143	"THA"	40	"Bangkok"	"1.1.172.97"	"หมวกผู้ชาย"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632962487	"12/31/2014 05:56:48"	1514960579	"12/31/2014 05:55:45"	"false"	"neodev"	1	30677470	"THA"	40	"Bangkok"	"61.7.138.143"	"คนใส่หมวก"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632962487	"1/2/2015 15:11:12"	1516666604	"1/2/2015 15:08:25"	"false"	"clixsense"	1	25506207	"THA"			"171.96.181.93"	"หมวก"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632962488	"1/3/2015 08:42:58"	1517190869	"1/3/2015 08:41:24"	"false"	"neodev"	1	27591174	"THA"	38	"Nonthaburi"	"101.109.232.18"	"หมาข้างบ้านหมา"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/3/2015 18:21:51"	1517288989	"1/3/2015 18:20:46"	"false"	"neodev"	1	23072500	"THA"			"171.96.181.151"	"ข้าง"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/4/2015 12:56:21"	1517578894	"1/4/2015 12:53:52"	"false"	"neodev"	1	30897674	"THA"			"118.173.7.73"	"สุนัขนั่งอยู่ข้างบ้านของมัน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/5/2015 06:54:38"	1517853012	"1/5/2015 06:52:37"	"false"	"neodev"	1	27157168	"THA"			"171.4.200.95"	"สุนัขอยู่ข้างบ้าน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/5/2015 07:00:36"	1517854130	"1/5/2015 06:54:17"	"false"	"cotter"	1	1803162	"THA"	39	"Thanyaburi"	"27.130.200.60"	"สุนัขนั่งอยู่ติดกับบ้านสุนัขของตน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/5/2015 10:09:36"	1517879191	"1/5/2015 10:06:06"	"false"	"neodev"	1	30997637	"THA"	40	"Bangkok"	"161.200.122.64"	"สุนัขนั่งอยู่ตรงข้างบ้านของมัน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/5/2015 15:43:54"	1518029441	"1/5/2015 15:36:43"	"false"	"clixsense"	1	21603411	"THA"	6	"Lampang"	"110.77.250.139"	"สุนัขนั่งอยู่ข้างบ้านของเขา"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/6/2015 11:47:34"	1518649588	"1/6/2015 11:43:19"	"false"	"clixsense"	1	29503164	"THA"			"171.96.176.14"	"สุนัขกำลังนั่งอยู่ข้างที่อยู่ของมัน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/7/2015 03:20:53"	1519519711	"1/7/2015 03:18:50"	"false"	"clixsense"	1	6367825	"THA"	38	"Nonthaburi"	"124.122.253.158"	"สุนัขนั่งข้างบ้านสุนัข"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"khxng"
632962488	"1/4/2015 04:05:52"	1517500322	"1/4/2015 03:55:48"	"false"	"clixsense"	1	26064024	"THA"			"223.204.187.159"	"สุนัขอยู่นอกบ้าน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"nok"
632962488	"1/7/2015 16:05:39"	1520284576	"1/7/2015 16:04:03"	"false"	"neodev"	1	30688516	"THA"	40	"Bangkok"	"119.42.70.173"	"หมานั้งอยู่นอกบ้านหมา"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"nok"
632962488	"1/10/2015 14:44:32"	1523605347	"1/10/2015 14:38:48"	"false"	"elite"	1	30334559	"THA"	2	"Chiang Mai"	"223.204.133.144"	"หมาอยู่นอกบ้านหมา"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"nok"
632962488	"1/11/2015 01:08:19"	1524041649	"1/11/2015 01:06:02"	"false"	"neodev"	1	11104748	"THA"	40	"Bangkok"	"171.7.61.61"	"สุนัขอยู่นอกบ้าน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"nok"
632962488	"1/3/2015 09:58:13"	1517201764	"1/3/2015 09:52:19"	"false"	"neodev"	1	11005959	"THA"	40	"Bangkok"	"49.230.178.28"	"สุนัขและบ้านสุนัข"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632962488	"1/10/2015 14:59:06"	1523615272	"1/10/2015 14:56:10"	"false"	"neodev"	1	20650158	"THA"	2	"Chiang Mai"	"223.205.146.105"	"สุนัขเฝ้าบ้าน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632962489	"12/30/2014 23:01:35"	1514493412	"12/30/2014 22:58:12"	"false"	"neodev"	1	28971052	"THA"	40	"Bangkok"	"110.168.231.130"	"แมงมุมบนเพดาน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"bon"
632962489	"12/31/2014 00:21:21"	1514600247	"12/31/2014 00:17:28"	"false"	"neodev"	1	30485222	"THA"	40	"Bangkok"	"27.145.233.91"	"แมงมุมบนเพดาน"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"bon"
632962489	"12/31/2014 02:27:20"	1514746060	"12/31/2014 02:23:37"	"false"	"neodev"	1	28526716	"THA"			"182.52.18.90"	"แมงมุมบนหลังคา"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"bon"
632962489	"12/31/2014 03:15:39"	1514802019	"12/31/2014 03:04:07"	"false"	"clixsense"	1	16528139	"THA"	2	"Chiang Mai"	"223.206.110.215"	"แมลงมุม หนึ่ง ตัวกำลังไต่อยู่บนเพดานห้อง"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"bon"
