"_unit_id"	"_created_at"	"_id"	"_started_at"	"_tainted"	"_channel"	"_trust"	"_worker_id"	"_country"	"_region"	"_city"	"_ip"	"describa_la_situacin_en_el_nhuatl"	"image_url"	"category"	"label"
632964200	"1/2/2015 17:31:42"	1516702985	"1/2/2015 17:19:36"	"false"	"neodev"	1	30493012	"MEX"	9	"Mexico"	"187.185.249.250"	"apiloli kafetsin akopan akopechtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"ako pan"
632964200	"1/2/2015 15:36:17"	1516671343	"1/2/2015 15:22:07"	"false"	"neodev"	1	29132037	"MEX"			"200.77.108.17"	"tlapechtlakuali  ika  apiloli  kaxpechtli   ikpak, ipan"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"ikpak"
632964200	"1/2/2015 16:34:57"	1516687718	"1/2/2015 16:16:26"	"false"	"clixsense"	1	25415326	"MEX"	20	"Oaxaca"	"187.157.147.50"	"teteki iyepan ipak tlapechtlakuali"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"iyepan"
632964200	"1/2/2015 17:41:09"	1516706031	"1/2/2015 17:34:09"	"false"	"neodev"	1	21227155	"MEX"	11	"Abasolo"	"187.194.69.153"	"apiloli pan akopechtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"pan"
632964200	"1/2/2015 17:10:46"	1516696804	"1/2/2015 17:09:12"	"false"	"clixsense"	1	6581152	"MEX"	3	"La Paz"	"189.171.94.218"	"taza en escritorio"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 15:51:49"	1516674585	"1/2/2015 15:49:19"	"false"	"neodev"	1	26398258	"MEX"	17	"Cuautla"	"201.160.17.53"	"tasa sobre la mesatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 16:55:15"	1516692731	"1/2/2015 16:54:36"	"false"	"neodev"	1	27882738	"MEX"	12	"Taxco"	"187.200.202.178"	"taza"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 14:43:07"	1516660668	"1/2/2015 14:39:45"	"false"	"clixsense"	1	28204625	"MEX"	19	"Monterrey"	"200.56.225.15"	"taza"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 16:41:01"	1516689558	"1/2/2015 16:35:51"	"false"	"clixsense"	1	28517607	"MEX"	29	"Tlaxcala"	"187.186.134.139"	"ds dffd"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 12:30:58"	1516637214	"1/2/2015 12:27:36"	"false"	"tremorgames"	1	29953894	"MEX"	31	"Mérida"	"187.155.164.146"	"una mesa dodne unicamente tiene solo una taza"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 16:19:06"	1516682427	"1/2/2015 16:10:12"	"false"	"neodev"	1	30508308	"MEX"	11	"Irapuato"	"187.144.225.232"	"se apiloli ako se akopechtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 16:12:16"	1516679500	"1/2/2015 16:02:33"	"false"	"neodev"	1	30693861	"MEX"	13	"Tizayuca"	"187.189.58.16"	"tlapechtlakuali"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 10:22:36"	1516613530	"1/2/2015 10:02:06"	"false"	"clixsense"	1	6347829	"MEX"	8	"Juárez"	"201.150.67.206"	"akopechtli   tlauanoni"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 16:43:20"	1516690099	"1/2/2015 16:13:22"	"false"	"clixsense"	1	11490056	"MEX"	24	"San Luis Potosí"	"187.137.188.200"	"akopechtlI apiloli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964200	"1/2/2015 17:27:59"	1516701873	"1/2/2015 17:21:47"	"false"	"neodev"	1	25707393	"MEX"			"189.241.133.238"	"apiloli akopechtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	5	
632964201	"1/2/2015 17:13:30"	1516697582	"1/2/2015 17:04:29"	"false"	"neodev"	1	30493012	"MEX"	9	"Mexico"	"187.185.249.250"	"mantsanatl nexkan ijtik a kaxpechtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ijtik"
632964201	"1/2/2015 16:21:25"	1516683469	"1/2/2015 16:12:19"	"false"	"neodev"	1	30693861	"MEX"	13	"Tizayuca"	"187.189.58.16"	"mantsanatl itik tochtekomatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"ijtik"
632964201	"1/2/2015 16:54:17"	1516692466	"1/2/2015 16:34:58"	"false"	"clixsense"	1	25415326	"MEX"	20	"Oaxaca"	"187.157.147.50"	"xochikuali ijki tlajtek ik kuatlapoalkali"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"tlajtek"
632964201	"1/2/2015 15:44:18"	1516673191	"1/2/2015 15:36:18"	"false"	"neodev"	1	29132037	"MEX"			"200.77.108.17"	"mantsanatl tlajtek  kaxpechtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"tlajtek"
632964201	"1/2/2015 10:28:54"	1516614746	"1/2/2015 10:22:37"	"false"	"clixsense"	1	6347829	"MEX"	8	"Juárez"	"201.150.67.206"	"xochikuali"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 17:09:11"	1516696443	"1/2/2015 17:07:08"	"false"	"clixsense"	1	6581152	"MEX"	3	"La Paz"	"189.171.94.218"	"tazon con manzana"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 16:51:14"	1516691887	"1/2/2015 16:43:21"	"false"	"clixsense"	1	11490056	"MEX"	24	"San Luis Potosí"	"187.137.188.200"	"mantsana kuatlapoalkali"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 17:12:02"	1516697087	"1/2/2015 16:52:11"	"false"	"neodev"	1	25707393	"MEX"			"189.241.133.238"	"teposxoktli mantsanatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 15:53:49"	1516674882	"1/2/2015 15:51:51"	"false"	"neodev"	1	26398258	"MEX"	17	"Cuautla"	"201.160.17.53"	"manzanatl en el tazonn"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 16:55:54"	1516692939	"1/2/2015 16:55:17"	"false"	"neodev"	1	27882738	"MEX"	12	"Taxco"	"187.200.202.178"	"manzana"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 14:43:43"	1516660784	"1/2/2015 14:43:08"	"false"	"clixsense"	1	28204625	"MEX"	19	"Monterrey"	"200.56.225.15"	"manzana"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 17:40:23"	1516705730	"1/2/2015 17:34:40"	"false"	"tremorgames"	1	28295345	"MEX"	19	"Monterrey"	"187.138.54.236"	"mantsanatl itech tochtekomatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 16:46:49"	1516690865	"1/2/2015 16:41:03"	"false"	"clixsense"	1	28517607	"MEX"	29	"Tlaxcala"	"187.186.134.139"	"fdfdfdf gfdgfgg"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 12:34:22"	1516637802	"1/2/2015 12:30:59"	"false"	"tremorgames"	1	29953894	"MEX"	31	"Mérida"	"187.155.164.146"	"una taza que tiene un dibujo de manzana en el"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964201	"1/2/2015 16:54:42"	1516692564	"1/2/2015 16:49:22"	"false"	"neodev"	1	30508308	"MEX"	11	"Irapuato"	"187.144.225.232"	"se mantsanatl itech se  kuatlapoalkali"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	5	
632964202	"1/2/2015 17:48:12"	1516708025	"1/2/2015 17:42:16"	"false"	"neodev"	1	30493012	"MEX"	9	"Mexico"	"187.185.249.250"	"ana amatlakuiloli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 17:17:07"	1516698600	"1/2/2015 17:15:51"	"false"	"clixsense"	1	6581152	"MEX"	3	"La Paz"	"189.171.94.218"	"carta postal"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 16:10:47"	1516678962	"1/2/2015 16:09:25"	"false"	"neodev"	1	26398258	"MEX"	17	"Cuernavaca"	"201.145.247.247"	"correo pa tu viejatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 16:59:47"	1516693906	"1/2/2015 16:59:01"	"false"	"neodev"	1	27882738	"MEX"	12	"Taxco"	"187.200.202.178"	"carta"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 14:46:45"	1516661324	"1/2/2015 14:46:10"	"false"	"clixsense"	1	28204625	"MEX"	19	"Monterrey"	"200.56.225.15"	"estampilla de carta"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 17:40:55"	1516705946	"1/2/2015 17:40:25"	"false"	"tremorgames"	1	28295345	"MEX"	19	"Monterrey"	"187.138.54.236"	"mantsanatl itech tochtekomatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 17:00:21"	1516693998	"1/2/2015 16:59:23"	"false"	"clixsense"	1	28517607	"MEX"	29	"Tlaxcala"	"187.186.134.139"	"greger kmyuyu"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 17:43:11"	1516706495	"1/2/2015 17:40:44"	"false"	"neodev"	1	28780487	"MEX"	7	"Saltillo"	"201.162.3.79"	"postal pegada en la carta"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 12:54:52"	1516641799	"1/2/2015 12:51:57"	"false"	"tremorgames"	1	29953894	"MEX"	31	"Mérida"	"187.155.164.146"	"una carta con estampilla que indica la direccion del destino y su destinatario"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 17:04:51"	1516695302	"1/2/2015 17:03:41"	"false"	"neodev"	1	30508308	"MEX"	11	"Irapuato"	"187.144.225.232"	"se mecatl itech se  kuauitl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 10:54:58"	1516620207	"1/2/2015 10:49:21"	"false"	"clixsense"	1	6347829	"MEX"	8	"Juárez"	"201.150.67.206"	"amatlakuiloli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 17:26:55"	1516701547	"1/2/2015 17:20:25"	"false"	"clixsense"	1	11490056	"MEX"	24	"San Luis Potosí"	"187.137.188.200"	"amatlakuiloli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 17:47:29"	1516707904	"1/2/2015 17:41:11"	"false"	"neodev"	1	21227155	"MEX"	11	"Abasolo"	"187.194.69.153"	"pepeyoktli amajojtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 16:20:00"	1516682806	"1/2/2015 16:13:41"	"false"	"neodev"	1	29132037	"MEX"			"200.77.108.17"	"nenekuilouistli, amatlakuilolmachiotilistli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964202	"1/2/2015 16:45:45"	1516690684	"1/2/2015 16:40:02"	"false"	"neodev"	1	30693861	"MEX"	13	"Tizayuca"	"187.189.58.16"	"nenekuilouistli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
632964203	"1/2/2015 18:34:05"	1516729629	"1/2/2015 18:20:26"	"false"	"clixsense"	1	25415326	"MEX"	20	"Oaxaca"	"187.157.147.50"	"palmekatl nauak tlauilokotl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"nauak"
632964203	"1/2/2015 19:33:01"	1516834080	"1/2/2015 19:25:15"	"false"	"clixsense"	1	29357266	"MEX"	19	"Monterrey"	"201.173.205.133"	"nauak"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"nauak"
632964203	"1/2/2015 19:51:54"	1516869516	"1/2/2015 19:31:35"	"false"	"neodev"	1	30834204	"MEX"	19	"Guadalupe"	"201.172.157.14"	"palmekatl kemiloa akalpantilistli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	2	"kemiloa"
632964203	"1/2/2015 17:53:57"	1516709485	"1/2/2015 17:47:30"	"false"	"neodev"	1	21227155	"MEX"	11	"Abasolo"	"187.194.69.153"	"molochtli tlakuepa tlauilokotl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	2	"tlakuepa"
632964203	"1/2/2015 19:58:59"	1516871728	"1/2/2015 19:45:09"	"false"	"neodev"	1	30908315	"MEX"	9	"Mexico"	"187.201.231.144"	"tlauilokotl ika molochtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	3	
632964203	"1/2/2015 20:13:03"	1516876698	"1/2/2015 20:11:40"	"false"	"neodev"	1	26879064	"MEX"	7	"Saltillo"	"201.162.3.79"	"moño sujeto a la vela"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 17:42:30"	1516706335	"1/2/2015 17:42:05"	"false"	"tremorgames"	1	28295345	"MEX"	19	"Monterrey"	"187.138.54.236"	"mantsanatl itech tochtekomatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 17:47:04"	1516707829	"1/2/2015 17:45:27"	"false"	"neodev"	1	28780487	"MEX"	7	"Saltillo"	"201.162.3.79"	"moño pegado en vela"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 19:32:25"	1516832807	"1/2/2015 19:29:09"	"false"	"neodev"	1	30173664	"MEX"	9	"Mexico"	"189.189.86.121"	"colocando vela navideña"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 19:56:43"	1516870903	"1/2/2015 19:44:10"	"false"	"clixsense"	1	17274623	"MEX"	10	"Durango"	"187.192.85.27"	"tlelt"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 17:58:11"	1516710497	"1/2/2015 17:51:06"	"false"	"neodev"	1	25707393	"MEX"			"189.241.133.238"	"palmekatl okopili"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 18:24:10"	1516719707	"1/2/2015 18:20:53"	"false"	"clixsense"	1	28105712	"MEX"	30	"Orizaba"	"177.232.91.213"	"tlauilokotl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 17:53:15"	1516709354	"1/2/2015 17:48:14"	"false"	"neodev"	1	30493012	"MEX"	9	"Mexico"	"187.185.249.250"	"tlauilokotl seui"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 21:15:48"	1516899711	"1/2/2015 21:00:08"	"false"	"clixsense"	1	30780211	"MEX"	12	"Acapulco"	"187.151.159.160"	"motlayollo"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964203	"1/2/2015 19:01:07"	1516772137	"1/2/2015 18:59:48"	"false"	"clixsense"	1	29870486	"MEX"	9	"Mexico"	"187.189.72.133"	"velatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
632964204	"1/2/2015 17:56:48"	1516710180	"1/2/2015 17:45:22"	"false"	"clixsense"	1	25415326	"MEX"	20	"Oaxaca"	"187.157.147.50"	"ekauiloni ijki ipan kuaitl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"pan"
632964204	"1/2/2015 17:37:11"	1516704643	"1/2/2015 17:31:43"	"false"	"neodev"	1	30493012	"MEX"	9	"Mexico"	"187.185.249.250"	"okichtli au ekauiloni"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
632964204	"1/2/2015 17:14:03"	1516697762	"1/2/2015 17:12:56"	"false"	"clixsense"	1	6581152	"MEX"	3	"La Paz"	"189.171.94.218"	"persona con sombrero"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 16:07:50"	1516677986	"1/2/2015 16:06:19"	"false"	"neodev"	1	26398258	"MEX"	17	"Cuernavaca"	"201.145.247.247"	"gorro en el cabezon"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 16:58:05"	1516693462	"1/2/2015 16:57:21"	"false"	"neodev"	1	27882738	"MEX"	12	"Taxco"	"187.200.202.178"	"sombrero"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 14:45:27"	1516661076	"1/2/2015 14:44:59"	"false"	"clixsense"	1	28204625	"MEX"	19	"Monterrey"	"200.56.225.15"	"gorro puesto"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 16:57:12"	1516693209	"1/2/2015 16:52:11"	"false"	"clixsense"	1	28517607	"MEX"	29	"Tlaxcala"	"187.186.134.139"	"fgdfefeqww"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 18:13:32"	1516714676	"1/2/2015 18:11:54"	"false"	"neodev"	1	28780487	"MEX"	7	"Saltillo"	"201.162.3.79"	"sombrero sobre la cabeza"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 12:48:54"	1516640240	"1/2/2015 12:44:46"	"false"	"tremorgames"	1	29953894	"MEX"	31	"Mérida"	"187.155.164.146"	"un hombre en vista de lado que tiene un sombrero de color amarillo"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 17:03:09"	1516694863	"1/2/2015 17:01:13"	"false"	"neodev"	1	30508308	"MEX"	11	"Irapuato"	"187.144.225.232"	"se mecatl itech se  akopechtli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 10:43:49"	1516617774	"1/2/2015 10:39:07"	"false"	"clixsense"	1	6347829	"MEX"	8	"Juárez"	"201.150.67.206"	"ekauali"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 17:17:11"	1516698639	"1/2/2015 17:13:11"	"false"	"clixsense"	1	11490056	"MEX"	24	"San Luis Potosí"	"187.137.188.200"	"ekauiloni"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 17:37:00"	1516704557	"1/2/2015 17:28:01"	"false"	"neodev"	1	25707393	"MEX"			"189.241.133.238"	"tsonakauili tlakatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 16:08:18"	1516678139	"1/2/2015 15:59:58"	"false"	"neodev"	1	29132037	"MEX"			"200.77.108.17"	"tsonakauili  kuaitl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964204	"1/2/2015 16:37:02"	1516688421	"1/2/2015 16:33:20"	"false"	"neodev"	1	30693861	"MEX"	13	"Tizayuca"	"187.189.58.16"	"ekauiloni"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	5	
632964205	"1/2/2015 16:26:56"	1516685444	"1/2/2015 16:20:02"	"false"	"neodev"	1	29132037	"MEX"			"200.77.108.17"	"itskuinakatl kiuak  chantli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"kiuak"
632964205	"1/2/2015 17:18:07"	1516698964	"1/2/2015 17:17:09"	"false"	"clixsense"	1	6581152	"MEX"	3	"La Paz"	"189.171.94.218"	"perro fuera de perrera"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 16:12:18"	1516679514	"1/2/2015 16:10:49"	"false"	"neodev"	1	26398258	"MEX"	17	"Cuernavaca"	"201.145.247.247"	"perro estatua"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 17:00:42"	1516694143	"1/2/2015 16:59:49"	"false"	"neodev"	1	27882738	"MEX"	12	"Taxco"	"187.200.202.178"	"perro guardian"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 14:47:25"	1516661457	"1/2/2015 14:46:46"	"false"	"clixsense"	1	28204625	"MEX"	19	"Monterrey"	"200.56.225.15"	"perro fuera de casa"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 17:42:04"	1516706247	"1/2/2015 17:41:43"	"false"	"tremorgames"	1	28295345	"MEX"	19	"Monterrey"	"187.138.54.236"	"mantsanatl itech tochtekomatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 17:01:14"	1516694334	"1/2/2015 17:00:22"	"false"	"clixsense"	1	28517607	"MEX"	29	"Tlaxcala"	"187.186.134.139"	"doge house"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 17:45:26"	1516707250	"1/2/2015 17:43:12"	"false"	"neodev"	1	28780487	"MEX"	7	"Saltillo"	"201.162.3.79"	"perro fuera de la casa"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 12:58:35"	1516642487	"1/2/2015 12:54:53"	"false"	"tremorgames"	1	29953894	"MEX"	31	"Mérida"	"187.155.164.146"	"un perro que esta sentado a lado de su casita"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 17:05:27"	1516695453	"1/2/2015 17:04:52"	"false"	"neodev"	1	30508308	"MEX"	11	"Irapuato"	"187.144.225.232"	"se xiuitl itech se  kuauitl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 10:59:01"	1516620925	"1/2/2015 10:55:00"	"false"	"clixsense"	1	6347829	"MEX"	8	"Juárez"	"201.150.67.206"	"itskuintli, chichi"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 17:31:17"	1516702892	"1/2/2015 17:26:56"	"false"	"clixsense"	1	11490056	"MEX"	24	"San Luis Potosí"	"187.137.188.200"	"chantli itskuintli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 17:51:05"	1516708795	"1/2/2015 17:43:22"	"false"	"neodev"	1	25707393	"MEX"			"189.241.133.238"	"itskuintli chantli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 18:20:51"	1516717109	"1/2/2015 18:17:06"	"false"	"clixsense"	1	28105712	"MEX"	30	"Orizaba"	"177.232.91.213"	"amitskuintli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964205	"1/2/2015 16:50:41"	1516691725	"1/2/2015 16:45:48"	"false"	"neodev"	1	30693861	"MEX"	13	"Tizayuca"	"187.189.58.16"	"itskuintli"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
632964206	"1/2/2015 17:42:15"	1516706276	"1/2/2015 17:37:13"	"false"	"neodev"	1	30493012	"MEX"	9	"Mexico"	"187.185.249.250"	"yolkatsin akopan tepamitl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"ako pan"
632964206	"1/2/2015 17:15:50"	1516698235	"1/2/2015 17:14:53"	"false"	"clixsense"	1	6581152	"MEX"	3	"La Paz"	"189.171.94.218"	"lampara"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
632964206	"1/2/2015 16:09:23"	1516678551	"1/2/2015 16:07:51"	"false"	"neodev"	1	26398258	"MEX"	17	"Cuernavaca"	"201.145.247.247"	"otra araña culera"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
632964206	"1/2/2015 16:58:59"	1516693684	"1/2/2015 16:58:06"	"false"	"neodev"	1	27882738	"MEX"	12	"Taxco"	"187.200.202.178"	"araña"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
632964206	"1/2/2015 14:46:09"	1516661182	"1/2/2015 14:45:28"	"false"	"clixsense"	1	28204625	"MEX"	19	"Monterrey"	"200.56.225.15"	"punto en la pared"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
632964206	"1/2/2015 17:41:18"	1516706084	"1/2/2015 17:40:55"	"false"	"tremorgames"	1	28295345	"MEX"	19	"Monterrey"	"187.138.54.236"	"mantsanatl itech tochtekomatl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
632964206	"1/2/2015 16:59:22"	1516693794	"1/2/2015 16:57:13"	"false"	"clixsense"	1	28517607	"MEX"	29	"Tlaxcala"	"187.186.134.139"	"jyjkykt qewreg"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
632964206	"1/2/2015 17:40:43"	1516705856	"1/2/2015 17:35:56"	"false"	"neodev"	1	28780487	"MEX"	7	"Saltillo"	"201.162.3.79"	"araña sobre el techo"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
632964206	"1/2/2015 12:51:56"	1516640962	"1/2/2015 12:48:55"	"false"	"tremorgames"	1	29953894	"MEX"	31	"Mérida"	"187.155.164.146"	"un foco que tiene cerca de el una araña"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
632964206	"1/2/2015 17:03:41"	1516694964	"1/2/2015 17:03:11"	"false"	"neodev"	1	30508308	"MEX"	11	"Irapuato"	"187.144.225.232"	"se mecatl itech se  kuauitl"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	5	
