"_unit_id"	"_created_at"	"_id"	"_started_at"	"_tainted"	"_channel"	"_trust"	"_worker_id"	"_country"	"_region"	"_city"	"_ip"	"describe_the_situation_in_dutch"	"image_url"	"category"	"label"
626947336	"12/16/2014 19:50:14"	1504106895	"12/16/2014 19:45:11"	"false"	"neodev"	1	19957471	"NLD"	5	"Maastricht"	"77.167.113.190"	"De kop en schotel staan op de tafel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:09:09"	1504117577	"12/16/2014 20:06:16"	"false"	"clixsense"	1	28570371	"NLD"	4	"Veendam"	"86.94.36.123"	"De kop en schotel staan op de tafel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:31:02"	1504125638	"12/16/2014 20:21:35"	"false"	"elite"	1	30785926	"NLD"	6	"s-hertogenbosch"	"80.60.174.57"	"De kop staat op de tafel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 19:55:03"	1504109602	"12/16/2014 19:52:50"	"false"	"neodev"	1	29792687	"NLD"	11	"Oegstgeest"	"94.210.137.148"	"een tafel met kopje en schotel erop."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:04:26"	1504115435	"12/16/2014 20:02:37"	"false"	"neodev"	1	29488240	"NLD"	9	"Utrecht"	"188.142.119.190"	"Er staat een kopje met schotel bijna in het midden op de tafel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 19:44:28"	1504104731	"12/16/2014 19:43:07"	"false"	"neodev"	1	14096345	"NLD"			"77.174.127.249"	"Er staat een kopje op de tafel"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 19:39:26"	1504103003	"12/16/2014 19:38:18"	"false"	"neodev"	1	17796164	"NLD"	2	"Dokkum"	"81.92.178.11"	"het kopje staat op de tafel"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:27:17"	1504124405	"12/16/2014 20:22:48"	"false"	"neodev"	1	21515166	"NLD"	11	"Den Haag"	"94.209.57.62"	"Het kopje staat op tafel"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:39:19"	1504128416	"12/16/2014 20:37:49"	"false"	"neodev"	1	25804830	"NLD"	6	"Etten"	"83.82.93.236"	"het kopje staat op tafel"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:17:53"	1504120892	"12/16/2014 20:16:08"	"false"	"clixsense"	1	16008027	"NLD"	7	"Amsterdam"	"77.172.67.149"	"Het kopje staat op tafel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:02:52"	1504114786	"12/16/2014 20:01:08"	"false"	"tremorgames"	1	28621030	"NLD"			"85.150.193.213"	"Het kopje staat op tafel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 19:55:29"	1504109900	"12/16/2014 19:53:35"	"false"	"bitcoinget"	1	21704174	"NLD"	7	"Beverwijk"	"83.81.75.251"	"Een kopje op de tafel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:24:35"	1504123338	"12/16/2014 20:15:05"	"false"	"elite"	1	28704437	"NLD"	11	"Zoetermeer"	"81.68.123.145"	"een theekopje op een tafel"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 20:28:16"	1504124806	"12/16/2014 20:24:36"	"false"	"neodev"	1	20312218	"NLD"	15	"Almelo"	"82.72.224.25"	"Kopje op tafel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947336	"12/16/2014 19:38:47"	1504102807	"12/16/2014 19:37:39"	"false"	"tremorgames"	1	21136762	"NLD"	11	"Woerden"	"83.83.174.109"	"op de tafel"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/01.pdf.jpg"	1	"op"
626947337	"12/16/2014 22:11:38"	1504176652	"12/16/2014 22:09:31"	"false"	"neodev"	1	20961587	"NLD"	5	"Maastricht"	"84.26.48.136"	"De appel ligt in de kom."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 20:50:48"	1504131843	"12/16/2014 20:47:46"	"false"	"clixsense"	1	10414542	"NLD"	3	"Arnhem"	"62.216.21.212"	"De appel ligt in de schaal"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 23:19:57"	1504210897	"12/16/2014 23:16:24"	"false"	"neodev"	1	11951621	"NLD"			"85.150.100.85"	"De appel ligt in de schaal"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 20:44:07"	1504129877	"12/16/2014 20:42:40"	"false"	"neodev"	1	25804830	"NLD"	6	"Etten"	"83.82.93.236"	"de appel ligt in de schaal"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 23:06:42"	1504201198	"12/16/2014 23:03:50"	"false"	"clixsense"	1	30258829	"NLD"	9	"Nieuwegein"	"84.104.194.117"	"De appel ligt in de schaal"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/17/2014 06:10:44"	1504487817	"12/17/2014 06:04:43"	"false"	"neodev"	1	18544277	"NLD"	4	"Groningen"	"213.10.152.44"	"De appel ligt in de schaal."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/17/2014 05:20:18"	1504464383	"12/17/2014 05:17:07"	"false"	"clixsense"	1	27969116	"NLD"	4	"Veendam"	"185.12.216.74"	"De appel ligt midden in de kom."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 21:07:58"	1504136073	"12/16/2014 20:59:51"	"false"	"elite"	1	30785926	"NLD"	6	"s-hertogenbosch"	"80.60.174.57"	"Een appel ligt in de kom."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 21:59:47"	1504172108	"12/16/2014 21:56:41"	"false"	"clixsense"	1	21776599	"NLD"	6	"Tilburg"	"82.157.8.252"	"appel in een kom"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 21:14:53"	1504138468	"12/16/2014 21:12:25"	"false"	"clixsense"	1	6833057	"NLD"	5	"Venray"	"84.30.205.109"	"appel in schaal"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 23:27:34"	1504217027	"12/16/2014 23:25:42"	"false"	"bitcoinget"	1	17050143	"NLD"	7	"Amsterdam"	"82.95.114.129"	"appel in schaal"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 22:55:41"	1504193962	"12/16/2014 22:52:19"	"false"	"neodev"	1	17303726	"NLD"	9	"Nieuwegein"	"86.92.76.9"	"Een appel in een kom"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 22:13:08"	1504177087	"12/16/2014 22:10:28"	"false"	"clixsense"	1	22751911	"NLD"	4	"Groningen"	"195.241.153.97"	"Een appel in een kom"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/17/2014 01:12:16"	1504293936	"12/17/2014 01:10:42"	"false"	"tremorgames"	1	21792139	"NLD"	7	"Zwaag"	"84.107.247.64"	"Een appel in een kom."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947337	"12/16/2014 21:18:17"	1504140130	"12/16/2014 21:15:29"	"false"	"instagc"	1	30266652	"NLD"	11	"Delft"	"145.94.255.127"	"een appel in een schaal"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/02.pdf.jpg"	1	"in"
626947338	"12/16/2014 20:37:48"	1504127901	"12/16/2014 20:35:56"	"false"	"neodev"	1	25804830	"NLD"	6	"Etten"	"83.82.93.236"	"de postzegel zit op de brief"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 19:43:06"	1504104349	"12/16/2014 19:41:35"	"false"	"neodev"	1	14096345	"NLD"			"77.174.127.249"	"De postzegel zit op de envelop"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 20:01:06"	1504114123	"12/16/2014 19:59:30"	"false"	"tremorgames"	1	28621030	"NLD"			"85.150.193.213"	"De postzegel zit op de envelop."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 20:21:33"	1504121998	"12/16/2014 20:12:03"	"false"	"elite"	1	30785926	"NLD"	6	"s-hertogenbosch"	"80.60.174.57"	"De postzegel zit op de envelop."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 20:16:06"	1504120233	"12/16/2014 20:14:30"	"false"	"clixsense"	1	16008027	"NLD"	7	"Amsterdam"	"77.172.67.149"	"De postzegel zit op de kaart."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 20:06:14"	1504116279	"12/16/2014 20:03:33"	"false"	"clixsense"	1	28570371	"NLD"	4	"Veendam"	"86.94.36.123"	"De postzegel zit op de kaart."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 20:22:47"	1504122558	"12/16/2014 20:18:17"	"false"	"neodev"	1	21515166	"NLD"	11	"Den Haag"	"94.209.57.62"	"Een postzegel zit op een kaart"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 20:02:35"	1504114666	"12/16/2014 20:01:16"	"false"	"neodev"	1	29488240	"NLD"	9	"Utrecht"	"188.142.119.190"	"Er is een postzegel geplakt op een envelop."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 19:45:10"	1504104969	"12/16/2014 19:41:43"	"false"	"neodev"	1	19957471	"NLD"	5	"Maastricht"	"77.167.113.190"	"Er plakt een postzegel op de brief."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 19:38:17"	1504102637	"12/16/2014 19:36:51"	"false"	"neodev"	1	17796164	"NLD"	2	"Dokkum"	"81.92.178.11"	"een postzegel op de envelop"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 19:37:38"	1504102408	"12/16/2014 19:36:49"	"false"	"tremorgames"	1	21136762	"NLD"	11	"Woerden"	"83.83.174.109"	"op de kaart"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	1	"op"
626947338	"12/16/2014 20:24:34"	1504123331	"12/16/2014 20:21:10"	"false"	"neodev"	1	20312218	"NLD"	15	"Almelo"	"82.72.224.25"	"Brief met postzegel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	3	
626947338	"12/16/2014 19:53:34"	1504108658	"12/16/2014 19:42:22"	"false"	"bitcoinget"	1	21704174	"NLD"	7	"Beverwijk"	"83.81.75.251"	"Een brief met stempel en postzegel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	3	
626947338	"12/16/2014 19:52:49"	1504108220	"12/16/2014 19:51:16"	"false"	"neodev"	1	29792687	"NLD"	11	"Oegstgeest"	"94.210.137.148"	"een envelop met een postzegel."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	3	
626947338	"12/16/2014 20:15:04"	1504119853	"12/16/2014 20:05:07"	"false"	"elite"	1	28704437	"NLD"	11	"Zoetermeer"	"81.68.123.145"	"een kaartje"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/03.pdf.jpg"	5	
626947339	"12/16/2014 20:37:48"	1504127899	"12/16/2014 20:35:56"	"false"	"neodev"	1	25804830	"NLD"	6	"Etten"	"83.82.93.236"	"de strik zit om de kaars"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 20:16:06"	1504120237	"12/16/2014 20:14:30"	"false"	"clixsense"	1	16008027	"NLD"	7	"Amsterdam"	"77.172.67.149"	"De strik zit om de kaars."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 20:06:14"	1504116280	"12/16/2014 20:03:33"	"false"	"clixsense"	1	28570371	"NLD"	4	"Veendam"	"86.94.36.123"	"De strik zit om de kaars."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 20:01:06"	1504114127	"12/16/2014 19:59:30"	"false"	"tremorgames"	1	28621030	"NLD"			"85.150.193.213"	"De strik zit om de kaars."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 20:21:33"	1504122005	"12/16/2014 20:12:03"	"false"	"elite"	1	30785926	"NLD"	6	"s-hertogenbosch"	"80.60.174.57"	"Een lint zit om de kaars."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 19:45:10"	1504104974	"12/16/2014 19:41:43"	"false"	"neodev"	1	19957471	"NLD"	5	"Maastricht"	"77.167.113.190"	"Er is een strik om de kaars."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 20:02:35"	1504114667	"12/16/2014 20:01:16"	"false"	"neodev"	1	29488240	"NLD"	9	"Utrecht"	"188.142.119.190"	"Er zit een strik om een kaars heen."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 19:43:06"	1504104354	"12/16/2014 19:41:35"	"false"	"neodev"	1	14096345	"NLD"			"77.174.127.249"	"Er zit een strikje om de kaars"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 19:38:17"	1504102635	"12/16/2014 19:36:51"	"false"	"neodev"	1	17796164	"NLD"	2	"Dokkum"	"81.92.178.11"	"een strikje om de kaars"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 19:37:38"	1504102422	"12/16/2014 19:36:49"	"false"	"tremorgames"	1	21136762	"NLD"	11	"Woerden"	"83.83.174.109"	"om de kaars"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"om"
626947339	"12/16/2014 20:22:47"	1504122547	"12/16/2014 20:18:17"	"false"	"neodev"	1	21515166	"NLD"	11	"Den Haag"	"94.209.57.62"	"Een strik op de kaars"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	1	"op"
626947339	"12/16/2014 19:53:34"	1504108659	"12/16/2014 19:42:22"	"false"	"bitcoinget"	1	21704174	"NLD"	7	"Beverwijk"	"83.81.75.251"	"Een kaars met een strik."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	3	
626947339	"12/16/2014 20:24:34"	1504123328	"12/16/2014 20:21:10"	"false"	"neodev"	1	20312218	"NLD"	15	"Almelo"	"82.72.224.25"	"Kaars met strik in kandelaar."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	3	
626947339	"12/16/2014 20:15:04"	1504119852	"12/16/2014 20:05:07"	"false"	"elite"	1	28704437	"NLD"	11	"Zoetermeer"	"81.68.123.145"	"een lint gebonden rond een kaars"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
626947339	"12/16/2014 19:52:49"	1504108227	"12/16/2014 19:51:16"	"false"	"neodev"	1	29792687	"NLD"	11	"Oegstgeest"	"94.210.137.148"	"een kaars."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/04.pdf.jpg"	5	
626947340	"12/16/2014 20:07:49"	1504116981	"12/16/2014 19:53:43"	"false"	"neodev"	1	19957471	"NLD"	5	"Maastricht"	"77.167.113.190"	"De hoed is op het hoofd van de man."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 20:42:39"	1504129358	"12/16/2014 20:40:54"	"false"	"neodev"	1	25804830	"NLD"	6	"Etten"	"83.82.93.236"	"de hoed staat op het hoofd"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 20:47:45"	1504130880	"12/16/2014 20:44:08"	"false"	"clixsense"	1	10414542	"NLD"	3	"Arnhem"	"62.216.21.212"	"De hoed zit op het hoofd"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 19:41:59"	1504104065	"12/16/2014 19:40:39"	"false"	"neodev"	1	17796164	"NLD"	2	"Dokkum"	"81.92.178.11"	"de hoed zit op het hoofd"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 20:29:46"	1504125279	"12/16/2014 20:27:59"	"false"	"clixsense"	1	16008027	"NLD"	7	"Amsterdam"	"77.172.67.149"	"De hoed zit op het hoofd."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 20:15:02"	1504119831	"12/16/2014 20:12:09"	"false"	"clixsense"	1	28570371	"NLD"	4	"Veendam"	"86.94.36.123"	"De hoed zit op het hoofd."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 20:06:25"	1504116370	"12/16/2014 20:04:43"	"false"	"tremorgames"	1	28621030	"NLD"			"85.150.193.213"	"De hoed zit op het hoofd."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 19:46:54"	1504105504	"12/16/2014 19:45:35"	"false"	"neodev"	1	14096345	"NLD"			"77.174.127.249"	"De man heeft een hoed op zijn hoofd"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 19:58:43"	1504112282	"12/16/2014 19:57:07"	"false"	"neodev"	1	29792687	"NLD"	11	"Oegstgeest"	"94.210.137.148"	"een hoed op een hoofd."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 20:34:53"	1504126982	"12/16/2014 20:31:21"	"false"	"neodev"	1	21515166	"NLD"	11	"Den Haag"	"94.209.57.62"	"Een hoed op het hoofd"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 19:40:20"	1504103358	"12/16/2014 19:39:29"	"false"	"tremorgames"	1	21136762	"NLD"	11	"Woerden"	"83.83.174.109"	"op het hoofd"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	1	"op"
626947340	"12/16/2014 20:35:10"	1504127066	"12/16/2014 20:31:30"	"false"	"neodev"	1	20312218	"NLD"	15	"Almelo"	"82.72.224.25"	"De man draagt een panama-hoed."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
626947340	"12/16/2014 20:10:25"	1504118136	"12/16/2014 20:09:08"	"false"	"neodev"	1	29488240	"NLD"	9	"Utrecht"	"188.142.119.190"	"Een man heeft een hoed op"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
626947340	"12/16/2014 20:37:57"	1504127950	"12/16/2014 20:32:43"	"false"	"elite"	1	28704437	"NLD"	11	"Zoetermeer"	"81.68.123.145"	"een man met een hoed"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
626947340	"12/16/2014 20:09:47"	1504117922	"12/16/2014 19:57:23"	"false"	"bitcoinget"	1	21704174	"NLD"	7	"Beverwijk"	"83.81.75.251"	"Een man met een hoed."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/05.pdf.jpg"	3	
626947341	"12/16/2014 19:46:54"	1504105496	"12/16/2014 19:45:35"	"false"	"neodev"	1	14096345	"NLD"			"77.174.127.249"	"De hond staat naast het hondenhok"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 19:41:59"	1504104063	"12/16/2014 19:40:39"	"false"	"neodev"	1	17796164	"NLD"	2	"Dokkum"	"81.92.178.11"	"de hond zit naast het hok"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:34:53"	1504126974	"12/16/2014 20:31:21"	"false"	"neodev"	1	21515166	"NLD"	11	"Den Haag"	"94.209.57.62"	"De hond zit naast het hok"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:42:39"	1504129363	"12/16/2014 20:40:54"	"false"	"neodev"	1	25804830	"NLD"	6	"Etten"	"83.82.93.236"	"de hond zit naast het hok"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:29:46"	1504125284	"12/16/2014 20:27:59"	"false"	"clixsense"	1	16008027	"NLD"	7	"Amsterdam"	"77.172.67.149"	"De hond zit naast het hok."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:15:02"	1504119834	"12/16/2014 20:12:09"	"false"	"clixsense"	1	28570371	"NLD"	4	"Veendam"	"86.94.36.123"	"De hond zit naast het hok."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:06:25"	1504116371	"12/16/2014 20:04:43"	"false"	"tremorgames"	1	28621030	"NLD"			"85.150.193.213"	"De hond zit naast het hok."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:47:45"	1504130882	"12/16/2014 20:44:08"	"false"	"clixsense"	1	10414542	"NLD"	3	"Arnhem"	"62.216.21.212"	"De hond zit naast zijn hok"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:35:10"	1504127064	"12/16/2014 20:31:30"	"false"	"neodev"	1	20312218	"NLD"	15	"Almelo"	"82.72.224.25"	"De hond zit naast zijn hok."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:07:49"	1504116983	"12/16/2014 19:53:43"	"false"	"neodev"	1	19957471	"NLD"	5	"Maastricht"	"77.167.113.190"	"De hond zit rechts naast het hondenhok."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:09:47"	1504117909	"12/16/2014 19:57:23"	"false"	"bitcoinget"	1	21704174	"NLD"	7	"Beverwijk"	"83.81.75.251"	"Een hond zit naast z'n hok."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:10:25"	1504118129	"12/16/2014 20:09:08"	"false"	"neodev"	1	29488240	"NLD"	9	"Utrecht"	"188.142.119.190"	"Een hond zit naast zijn hondenhok"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 19:58:43"	1504112297	"12/16/2014 19:57:07"	"false"	"neodev"	1	29792687	"NLD"	11	"Oegstgeest"	"94.210.137.148"	"een hond naast een hondenhok,"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 19:40:20"	1504103357	"12/16/2014 19:39:29"	"false"	"tremorgames"	1	21136762	"NLD"	11	"Woerden"	"83.83.174.109"	"naast het hook"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	1	"naast"
626947341	"12/16/2014 20:37:57"	1504127953	"12/16/2014 20:32:43"	"false"	"elite"	1	28704437	"NLD"	11	"Zoetermeer"	"81.68.123.145"	"een hond zittend naast zijn huis"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/06.pdf.jpg"	5	
626947342	"12/16/2014 19:53:42"	1504108727	"12/16/2014 19:50:15"	"false"	"neodev"	1	19957471	"NLD"	5	"Maastricht"	"77.167.113.190"	"De spin kruipt op het plafond."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
626947342	"12/16/2014 20:04:42"	1504115572	"12/16/2014 20:02:53"	"false"	"tremorgames"	1	28621030	"NLD"			"85.150.193.213"	"De spin loopt op het plafond."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
626947342	"12/16/2014 20:12:08"	1504118877	"12/16/2014 20:09:11"	"false"	"clixsense"	1	28570371	"NLD"	4	"Veendam"	"86.94.36.123"	"De spin zit op de muur."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
626947342	"12/16/2014 20:40:53"	1504128881	"12/16/2014 20:39:20"	"false"	"neodev"	1	25804830	"NLD"	6	"Etten"	"83.82.93.236"	"de spin zit op het plafond"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
626947342	"12/16/2014 20:27:57"	1504124665	"12/16/2014 20:17:54"	"false"	"clixsense"	1	16008027	"NLD"	7	"Amsterdam"	"77.172.67.149"	"De spin zit op het plafond."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
626947342	"12/16/2014 20:09:06"	1504117555	"12/16/2014 20:04:27"	"false"	"neodev"	1	29488240	"NLD"	9	"Utrecht"	"188.142.119.190"	"De zit een grote spin op het plafond."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
626947342	"12/16/2014 20:31:20"	1504125746	"12/16/2014 20:27:18"	"false"	"neodev"	1	21515166	"NLD"	11	"Den Haag"	"94.209.57.62"	"Een spin zit op het plafond"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
626947342	"12/16/2014 19:45:34"	1504105056	"12/16/2014 19:44:29"	"false"	"neodev"	1	14096345	"NLD"			"77.174.127.249"	"Er loopt een spin op het plafond"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
626947342	"12/16/2014 19:57:23"	1504111150	"12/16/2014 19:55:30"	"false"	"bitcoinget"	1	21704174	"NLD"	7	"Beverwijk"	"83.81.75.251"	"Een insect op het plafond."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/07.pdf.jpg"	1	"op"
