"_unit_id"	"_created_at"	"_id"	"_started_at"	"_tainted"	"_channel"	"_trust"	"_worker_id"	"_country"	"_region"	"_city"	"_ip"	"describe_the_situation_in_basque"	"image_url"	"category"	"label"
632963653	"1/2/2015 10:30:56"	1516615124	"1/2/2015 10:28:52"	"false"	"clixsense"	1	26273382	"ESP"	60	"Valencia"	"85.59.216.12"	"aulki baten azpian pilota bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/16.pdf.jpg"	5	"azpi INESSIVE"
632963653	"1/2/2015 10:47:50"	1516618654	"1/2/2015 10:36:40"	"false"	"clixsense"	1	29953861	"ESP"	57	"Badajoz"	"95.18.6.252"	"Aulki baten azpian Ball"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/16.pdf.jpg"	5	"azpi INESSIVE"
632963653	"1/2/2015 10:46:52"	1516618417	"1/2/2015 10:36:48"	"false"	"neodev"	1	30236867	"ESP"	60	"Oliva"	"84.123.154.190"	"Baloia aulki azpian dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/16.pdf.jpg"	5	"azpi INESSIVE"
632963653	"1/2/2015 10:39:57"	1516616979	"1/2/2015 10:36:50"	"false"	"neodev"	1	30295653	"ESP"	51	"Huelva"	"77.225.127.21"	"aulki baten azpian pilota bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/16.pdf.jpg"	5	"azpi INESSIVE"
632963653	"1/2/2015 10:20:36"	1516613185	"1/2/2015 10:20:01"	"false"	"neodev"	1	11701575	"ESP"	54	"Talavera De La Reina"	"83.43.36.78"	"chair ballon"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/16.pdf.jpg"	5	
632963653	"1/2/2015 11:09:12"	1516622690	"1/2/2015 11:07:30"	"false"	"gifthunterclub"	1	21084096	"ESP"	51	"Córdoba"	"83.36.185.198"	"Un balón de baloncesto bajo una silla."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/16.pdf.jpg"	5	
632963653	"1/2/2015 10:08:31"	1516610864	"1/2/2015 10:08:04"	"false"	"neodev"	1	28732714	"ESP"	54	"Recas"	"83.46.220.167"	"chair"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/16.pdf.jpg"	5	
632963654	"1/2/2015 10:43:34"	1516617725	"1/2/2015 10:37:16"	"false"	"neodev"	1	30731288	"ESP"	59	"Vitoria"	"83.213.59.18"	"Zuhaitza gailurraren erdian dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"erdi INESSIVE"
632963654	"1/2/2015 10:33:50"	1516615659	"1/2/2015 10:30:32"	"false"	"clixsense"	1	9528888	"ESP"	55	"Valladolid"	"95.39.202.191"	"zuhaitza mendian dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"INESSIVE"
632963654	"1/2/2015 10:26:20"	1516614200	"1/2/2015 10:18:38"	"false"	"tremorgames"	1	22454517	"ESP"	52	"Zaragoza"	"188.244.80.136"	"mendi baten eskuinaldean zuhaitz bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"INESSIVE"
632963654	"1/2/2015 10:38:31"	1516616641	"1/2/2015 10:32:14"	"false"	"gifthunterclub"	1	26942828	"ESP"	7	"Felanitx"	"80.31.38.18"	"Zuhaitz bat magalean dago."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	3	
632963654	"1/2/2015 10:28:51"	1516614737	"1/2/2015 10:26:37"	"false"	"clixsense"	1	26273382	"ESP"	60	"Valencia"	"85.59.216.12"	"Mendi gainean pinua a"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	"gaine INESSIVE"
632963654	"1/2/2015 10:34:15"	1516615774	"1/2/2015 10:29:12"	"false"	"neodev"	1	29500579	"ESP"	56	"Reus"	"2.136.247.55"	"Mendi gainean zuhaitz batean"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	"gaine INESSIVE"
632963654	"1/2/2015 10:35:54"	1516616149	"1/2/2015 10:31:22"	"false"	"getpaid"	1	5641094	"ESP"			"87.223.133.217"	"Mendi batean Zuhaitz bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	"INESSIVE"
632963654	"1/2/2015 10:34:59"	1516615935	"1/2/2015 10:29:34"	"false"	"pokerowned"	1	19690101	"ESP"	34	"Oviedo"	"81.35.83.156"	"Ez dago mendietan zuhaitz bat besterik ez da"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	"INESSIVE"
632963654	"1/2/2015 10:33:27"	1516615570	"1/2/2015 10:30:55"	"false"	"clixsense"	1	26075686	"ESP"	29	"Madrid"	"88.30.23.186"	"Opil mehe batean arbol bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	"INESSIVE"
632963654	"1/2/2015 10:36:49"	1516616362	"1/2/2015 10:31:15"	"false"	"neodev"	1	30295653	"ESP"	51	"Huelva"	"77.225.127.21"	"mendi batean zuhaitz bat."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	"INESSIVE"
632963654	"1/2/2015 10:20:00"	1516613047	"1/2/2015 10:19:22"	"false"	"neodev"	1	11701575	"ESP"	54	"Talavera De La Reina"	"83.43.36.78"	"tree small"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	
632963654	"1/2/2015 10:36:07"	1516616181	"1/2/2015 10:32:14"	"false"	"clixsense"	1	17458507	"ESP"	51	"Málaga"	"46.37.84.36"	"zuhaitz batekin mendi bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	
632963654	"1/2/2015 10:40:44"	1516617128	"1/2/2015 10:32:27"	"false"	"clixsense"	1	28336761	"ESP"	31	"Murcia"	"79.159.150.169"	"zuhaitz batekin mendian"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	
632963654	"1/2/2015 10:08:02"	1516610782	"1/2/2015 10:07:22"	"false"	"neodev"	1	28732714	"ESP"	54	"Recas"	"83.46.220.167"	"tree"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	
632963654	"1/2/2015 10:36:39"	1516616269	"1/2/2015 10:31:40"	"false"	"clixsense"	1	29953861	"ESP"	57	"Badajoz"	"95.18.6.252"	"Tree Hill batean"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	
632963655	"1/2/2015 10:45:39"	1516618159	"1/2/2015 10:42:16"	"false"	"tremorgames"	1	22454517	"ESP"	52	"Zaragoza"	"188.244.80.136"	"oihal baten gainean orban bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	1	"gaine INESSIVE"
632963655	"1/2/2015 10:48:09"	1516618728	"1/2/2015 10:44:21"	"false"	"clixsense"	1	9528888	"ESP"	55	"Valladolid"	"95.39.202.191"	"orban bat esekita dagoen eskuoihalean dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	1	"INESSIVE"
632963655	"1/2/2015 10:52:08"	1516619716	"1/2/2015 10:48:07"	"false"	"gifthunterclub"	1	26942828	"ESP"	7	"Felanitx"	"80.31.38.18"	"Eskuoihalak etzanda bat zulo bat dauka."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	3	
632963655	"1/2/2015 10:40:21"	1516617050	"1/2/2015 10:38:10"	"false"	"clixsense"	1	26273382	"ESP"	60	"Valencia"	"85.59.216.12"	"zintzilik oihal baten gainean orban bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	"gaine INESSIVE"
632963655	"1/2/2015 10:49:20"	1516619078	"1/2/2015 10:46:07"	"false"	"getpaid"	1	5641094	"ESP"			"87.223.133.217"	"Garbiketa orban A"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:22:26"	1516613483	"1/2/2015 10:21:48"	"false"	"neodev"	1	11701575	"ESP"	54	"Talavera De La Reina"	"83.43.36.78"	"tree"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:53:41"	1516619972	"1/2/2015 10:48:46"	"false"	"pokerowned"	1	19690101	"ESP"	34	"Oviedo"	"81.35.83.156"	"Tendal arropa zikina"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:52:24"	1516619822	"1/2/2015 10:49:38"	"false"	"gifthunterclub"	1	21084096	"ESP"	51	"Córdoba"	"83.36.185.198"	"Clothes hanging in the yard."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:48:25"	1516618781	"1/2/2015 10:44:36"	"false"	"clixsense"	1	26075686	"ESP"	29	"Madrid"	"88.30.23.186"	"Arropa hedatua"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:48:25"	1516618789	"1/2/2015 10:45:27"	"false"	"neodev"	1	27571582	"ESP"	58	"Pontevedra"	"79.154.37.9"	"Trapu lerro zintzilik"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:55:03"	1516620215	"1/2/2015 10:47:25"	"false"	"clixsense"	1	28336761	"ESP"	31	"Murcia"	"79.159.150.169"	"arropa jantzi bat zintzilik zikindu"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:10:39"	1516611244	"1/2/2015 10:09:53"	"false"	"neodev"	1	28732714	"ESP"	54	"Recas"	"83.46.220.167"	"clothes"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:51:00"	1516619440	"1/2/2015 10:46:56"	"false"	"neodev"	1	29500579	"ESP"	56	"Reus"	"2.136.247.55"	"soineko zulo bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:52:53"	1516619884	"1/2/2015 10:47:50"	"false"	"clixsense"	1	29953861	"ESP"	57	"Badajoz"	"95.18.6.252"	"Orriak clothesline bat zintzilik"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963655	"1/2/2015 10:51:30"	1516619601	"1/2/2015 10:46:53"	"false"	"neodev"	1	30236867	"ESP"	60	"Oliva"	"84.123.154.190"	"Eskuoihalaren zulo bat du"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
632963656	"1/2/2015 10:15:59"	1516612116	"1/2/2015 10:06:56"	"false"	"tremorgames"	1	22454517	"ESP"	52	"Zaragoza"	"188.244.80.136"	"eraztun bat manzada barru"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"barru"
632963656	"1/2/2015 10:54:11"	1516620081	"1/2/2015 10:51:07"	"false"	"clixsense"	1	9528888	"ESP"	55	"Valladolid"	"95.39.202.191"	"etxadia platerean dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"INESSIVE"
632963656	"1/2/2015 10:23:42"	1516613751	"1/2/2015 10:20:02"	"false"	"clixsense"	1	26273382	"ESP"	60	"Valencia"	"85.59.216.12"	"ring baten barruan sagar"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	"barru INESSIVE"
632963656	"1/2/2015 10:58:10"	1516620743	"1/2/2015 10:51:32"	"false"	"neodev"	1	30236867	"ESP"	60	"Oliva"	"84.123.154.190"	"Sagarra zirkulua barruan dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	"barru INESSIVE"
632963656	"1/2/2015 10:31:20"	1516615186	"1/2/2015 10:22:30"	"false"	"getpaid"	1	5641094	"ESP"			"87.223.133.217"	"Plater batean Sagar bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	"INESSIVE"
632963656	"1/2/2015 10:29:30"	1516614853	"1/2/2015 10:19:04"	"false"	"clixsense"	1	17870078	"ESP"	51	"Málaga"	"46.37.84.36"	"Erretilu batean Sagar bat."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	"INESSIVE"
632963656	"1/2/2015 10:19:32"	1516612949	"1/2/2015 10:12:48"	"false"	"clixsense"	1	22615392	"ESP"	54	"Tomelloso"	"80.34.47.38"	"plater batean sagar bat da"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	"INESSIVE"
632963656	"1/2/2015 10:26:32"	1516614275	"1/2/2015 10:17:52"	"false"	"clixsense"	1	28336761	"ESP"	31	"Murcia"	"79.159.150.169"	"sagar plater batean"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	"INESSIVE"
632963656	"1/2/2015 10:26:21"	1516614212	"1/2/2015 10:21:06"	"false"	"clixsense"	1	29953861	"ESP"	57	"Badajoz"	"95.18.6.252"	"Apple plater batean"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	"INESSIVE"
632963656	"1/2/2015 10:26:33"	1516614289	"1/2/2015 10:19:13"	"false"	"gifthunterclub"	1	26942828	"ESP"	7	"Felanitx"	"80.31.38.18"	"Sagar oso bat plaka bat gainetik dago."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
632963656	"1/2/2015 10:18:39"	1516612773	"1/2/2015 10:17:27"	"false"	"neodev"	1	11701575	"ESP"	54	"Talavera De La Reina"	"83.43.36.78"	"apple round"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
632963656	"1/2/2015 11:23:31"	1516625344	"1/2/2015 11:20:42"	"false"	"gifthunterclub"	1	21084096	"ESP"	51	"Córdoba"	"83.36.185.198"	"Una manzana dentro de un aro."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
632963656	"1/2/2015 10:24:53"	1516613958	"1/2/2015 10:22:37"	"false"	"clixsense"	1	26075686	"ESP"	29	"Madrid"	"88.30.23.186"	"sagar bat eta eraztun bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
632963656	"1/2/2015 10:53:48"	1516620021	"1/2/2015 10:50:55"	"false"	"neodev"	1	27571582	"ESP"	58	"Pontevedra"	"79.154.37.9"	"sagar plaka"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
632963656	"1/2/2015 10:06:27"	1516610434	"1/2/2015 10:05:33"	"false"	"neodev"	1	28732714	"ESP"	54	"Recas"	"83.46.220.167"	"apple round"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
632963657	"1/2/2015 10:41:35"	1516617309	"1/2/2015 10:38:45"	"false"	"clixsense"	1	9528888	"ESP"	55	"Valladolid"	"95.39.202.191"	"globoa makila batera lotuta dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	2	
632963657	"1/2/2015 10:43:15"	1516617627	"1/2/2015 10:38:33"	"false"	"gifthunterclub"	1	26942828	"ESP"	7	"Felanitx"	"80.31.38.18"	"Globoa da makila bat lotuta."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	2	
632963657	"1/2/2015 10:43:03"	1516617601	"1/2/2015 10:39:15"	"false"	"getpaid"	1	5641094	"ESP"			"87.223.133.217"	"Makila bat lotuta Puxika bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:21:17"	1516613261	"1/2/2015 10:20:37"	"false"	"neodev"	1	11701575	"ESP"	54	"Talavera De La Reina"	"83.43.36.78"	"round magic"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:58:24"	1516620750	"1/2/2015 10:41:05"	"false"	"globalactioncash"	1	12536629	"ESP"	60	"Castellón"	"95.19.25.103"	"Makila bat lotuta Puxika bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:40:07"	1516617006	"1/2/2015 10:38:10"	"false"	"clixsense"	1	17458507	"ESP"	51	"Málaga"	"46.37.84.36"	"makila eta soka bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:44:38"	1516617945	"1/2/2015 10:40:25"	"false"	"pokerowned"	1	19690101	"ESP"	34	"Oviedo"	"81.35.83.156"	"ikusi globoa ez du eztanda egin"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 11:14:55"	1516623696	"1/2/2015 11:12:57"	"false"	"gifthunterclub"	1	21084096	"ESP"	51	"Córdoba"	"83.36.185.198"	"Un globo agarrado a un palo."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:39:27"	1516616883	"1/2/2015 10:36:38"	"false"	"tremorgames"	1	22454517	"ESP"	52	"Zaragoza"	"188.244.80.136"	"puxika bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:39:41"	1516616936	"1/2/2015 10:35:41"	"false"	"clixsense"	1	26075686	"ESP"	29	"Madrid"	"88.30.23.186"	"Palo bati globo bat lotua"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:33:08"	1516615534	"1/2/2015 10:30:58"	"false"	"clixsense"	1	26273382	"ESP"	60	"Valencia"	"85.59.216.12"	"makila bat lotuta puxika bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:47:22"	1516618574	"1/2/2015 10:40:48"	"false"	"clixsense"	1	28336761	"ESP"	31	"Murcia"	"79.159.150.169"	"sare-ainguratuta globo batekin makila bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:09:13"	1516610946	"1/2/2015 10:08:31"	"false"	"neodev"	1	28732714	"ESP"	54	"Recas"	"83.46.220.167"	"bag"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:42:59"	1516617585	"1/2/2015 10:39:46"	"false"	"neodev"	1	29500579	"ESP"	56	"Reus"	"2.136.247.55"	"Makila bat zaku"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963657	"1/2/2015 10:43:29"	1516617720	"1/2/2015 10:39:58"	"false"	"neodev"	1	30295653	"ESP"	51	"Huelva"	"77.225.127.21"	"zintzilik puxika makila bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
632963658	"1/2/2015 10:33:50"	1516615663	"1/2/2015 10:30:32"	"false"	"clixsense"	1	9528888	"ESP"	55	"Valladolid"	"95.39.202.191"	"zapata oinean jarrita dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	1	"INESSIVE"
632963658	"1/2/2015 10:43:34"	1516617727	"1/2/2015 10:37:16"	"false"	"neodev"	1	30731288	"ESP"	59	"Vitoria"	"83.213.59.18"	"Zapata oinetan dago"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	1	"INESSIVE"
632963658	"1/2/2015 10:28:51"	1516614734	"1/2/2015 10:26:37"	"false"	"clixsense"	1	26273382	"ESP"	60	"Valencia"	"85.59.216.12"	"zapata emakume baten oinetan geroztik"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	"INESSIVE"
632963658	"1/2/2015 10:34:15"	1516615769	"1/2/2015 10:29:12"	"false"	"neodev"	1	29500579	"ESP"	56	"Reus"	"2.136.247.55"	"oinetan zapata bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	"INESSIVE"
632963658	"1/2/2015 10:35:54"	1516616139	"1/2/2015 10:31:22"	"false"	"getpaid"	1	5641094	"ESP"			"87.223.133.217"	"Zapata heel A"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:20:00"	1516613041	"1/2/2015 10:19:22"	"false"	"neodev"	1	11701575	"ESP"	54	"Talavera De La Reina"	"83.43.36.78"	"pie"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:36:07"	1516616178	"1/2/2015 10:32:14"	"false"	"clixsense"	1	17458507	"ESP"	51	"Málaga"	"46.37.84.36"	"janzten heels ibilaldi"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:34:59"	1516615940	"1/2/2015 10:29:34"	"false"	"pokerowned"	1	19690101	"ESP"	34	"Oviedo"	"81.35.83.156"	"Oso polita zapatak dira"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:26:20"	1516614202	"1/2/2015 10:18:38"	"false"	"tremorgames"	1	22454517	"ESP"	52	"Zaragoza"	"188.244.80.136"	"zapata bat orpo"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:33:27"	1516615572	"1/2/2015 10:30:55"	"false"	"clixsense"	1	26075686	"ESP"	29	"Madrid"	"88.30.23.186"	"Taconaren zapata bat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:38:31"	1516616634	"1/2/2015 10:32:14"	"false"	"gifthunterclub"	1	26942828	"ESP"	7	"Felanitx"	"80.31.38.18"	"Emakume baten zapata."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:40:44"	1516617121	"1/2/2015 10:32:27"	"false"	"clixsense"	1	28336761	"ESP"	31	"Murcia"	"79.159.150.169"	"oin bat eta emakume bat zapata"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:08:02"	1516610785	"1/2/2015 10:07:22"	"false"	"neodev"	1	28732714	"ESP"	54	"Recas"	"83.46.220.167"	"shoes"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:36:39"	1516616279	"1/2/2015 10:31:40"	"false"	"clixsense"	1	29953861	"ESP"	57	"Badajoz"	"95.18.6.252"	"Emakumearen zapata oinetakoen utzi oinez"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963658	"1/2/2015 10:36:49"	1516616344	"1/2/2015 10:31:15"	"false"	"neodev"	1	30295653	"ESP"	51	"Huelva"	"77.225.127.21"	"heels oinez."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
632963659	"1/2/2015 10:51:05"	1516619460	"1/2/2015 10:48:10"	"false"	"clixsense"	1	9528888	"ESP"	55	"Valladolid"	"95.39.202.191"	"paperak puntu-puntuan daude ezten batean"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"INESSIVE"
632963659	"1/2/2015 11:47:06"	1516629424	"1/2/2015 11:33:17"	"false"	"neodev"	1	30731288	"ESP"	59	"Vitoria"	"83.213.59.18"	"paper-orriak puntu-puntuan daude"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"INESSIVE"
632963659	"1/2/2015 10:57:49"	1516620721	"1/2/2015 10:52:09"	"false"	"gifthunterclub"	1	26942828	"ESP"	7	"Felanitx"	"80.31.38.18"	"Paperak dira pintxo bat iltzatuta."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	2	
632963659	"1/2/2015 11:11:19"	1516623009	"1/2/2015 10:58:38"	"false"	"gifthunterclub"	1	29712487	"ESP"	57	"Badajoz"	"188.78.98.69"	"Koadernoak pin bat zeharkatzen zuen."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	2	
632963659	"1/2/2015 10:52:43"	1516619863	"1/2/2015 10:49:22"	"false"	"getpaid"	1	5641094	"ESP"			"87.223.133.217"	"Koadernoak pintxo bat konpondu"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 10:57:17"	1516620610	"1/2/2015 10:53:42"	"false"	"pokerowned"	1	19690101	"ESP"	34	"Oviedo"	"81.35.83.156"	"ohar utzi nuen biltzen"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 10:55:45"	1516620314	"1/2/2015 10:52:25"	"false"	"gifthunterclub"	1	21084096	"ESP"	51	"Córdoba"	"83.36.185.198"	"An object to put the notes."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 11:09:05"	1516622664	"1/2/2015 10:52:25"	"false"	"clixsense"	1	22615392	"ESP"	54	"Tomelloso"	"80.34.47.38"	"pintxo bat zenbait idatzi dira"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 10:50:54"	1516619429	"1/2/2015 10:48:27"	"false"	"neodev"	1	27571582	"ESP"	58	"Pontevedra"	"79.154.37.9"	"Paperak pinched"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 10:59:51"	1516621033	"1/2/2015 10:55:06"	"false"	"clixsense"	1	28336761	"ESP"	31	"Murcia"	"79.159.150.169"	"Ezten paperak"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 10:54:02"	1516620046	"1/2/2015 10:51:01"	"false"	"neodev"	1	29500579	"ESP"	56	"Reus"	"2.136.247.55"	"pintxo bat dituen funtzio"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 10:57:05"	1516620590	"1/2/2015 10:52:54"	"false"	"clixsense"	1	29953861	"ESP"	57	"Badajoz"	"95.18.6.252"	"Koadernoak pin bat zulatu"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 11:28:26"	1516626104	"1/2/2015 11:24:17"	"false"	"neodev"	1	30103496	"ESP"	51	"Dos Hermanas"	"217.217.242.150"	"Makila bat zulatu"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 11:01:29"	1516621339	"1/2/2015 10:58:12"	"false"	"neodev"	1	30236867	"ESP"	60	"Oliva"	"84.123.154.190"	"Hostoak dira pintxo sartu bultzatuta"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
632963659	"1/2/2015 11:33:40"	1516626801	"1/2/2015 11:31:27"	"false"	"neodev"	1	30295653	"ESP"	51	"Huelva"	"77.225.127.21"	"hostoak zulatu"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
